,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
58,"Deployment can be very challenging, especially for military families. However, it can also present a great opportunity for service members to get ahead on some of their financial goals, says certified financial planner and ReisUp founder Tara Falcone.","The United States conducted an airstrike Wednesday against Taliban fighters in Afghanistan who are accused of attacking an Afghan National Defense and Security Forces checkpoint, according to the US military.",1.0,214,38,7,11,3,19.0,5.631578947368421,0,14.285714285714285,0.0,2.631578947368421,2.631578947368421,32,0,0,1,0,0,2,0,0,32,0,0,2,35.0,8.0,2.0,-2.0,1.0,-11.0,-0.34,0.0,-5.71,0.0,2.63,2.63,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,15.24,2.03,0.05,0.56,0.44,-3.09,0.18,0.01,-1.25,0.0,0.43,0.83,1.87,0.02,-0.03,0.06,0.08,-0.03,-0.03,-0.05,0.0,1.87,0.0,-0.03,-0.03
59,Several army officials are expected to address soldiers on the deadly coronavirus outbreak in the Pentagon briefing room Thursday.,"The United States and South Korea are considering scaling back upcoming joint military exercises due to the coronavirus outbreak in the Korean Peninsula, according to US Secretary of Defense Mark Esper.",1.0,112,19,3,9,2,19.0,5.894736842105263,0,33.33333333333333,0.0,0.0,10.526315789473683,17,0,0,0,0,0,0,0,0,17,0,0,0,-60.0,-12.0,-2.0,-5.0,0.0,-12.0,0.35,0.0,13.33,0.0,0.0,7.3,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,14.1,1.77,0.02,0.5,0.43,-3.2,0.19,0.01,-0.9,0.0,0.41,0.94,1.68,0.02,-0.03,0.06,0.07,-0.03,-0.04,-0.05,0.0,1.68,0.0,-0.03,-0.04
60,"The southern African nation's economy is expected to have contracted by 7.5% in 2019, according to the World Bank.","In a striking contradiction to White House assertions that the coronavirus is under control, the Pentagon's chief of personnel is sharply warning that the virus poses an increased ""threat"" in areas where US troops and defense personnel are located around the …",1.0,96,19,5,6,3,10.0,5.052631578947368,0,20.0,0.0,0.0,0.0,17,0,0,0,2,0,0,0,0,17,0,0,0,-123.0,-23.0,-2.0,-11.0,2.0,-32.0,-0.16,0.0,-22.86,0.0,-2.38,-11.9,-15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,12.73,1.53,0.01,0.39,0.44,-3.46,0.18,0.01,-0.79,0.0,0.38,0.88,1.49,0.02,-0.03,0.06,0.09,-0.03,-0.05,-0.05,0.0,1.49,0.0,-0.03,-0.05
61,"As the labor market tightens, companies are relying on marginalized communities to fill the employment gap. The Body Shop is lending a helping hand for the unemployed — with no questions asked.",Democratic Sen. Tim Kaine of Virginia is under no illusion about the future of his resolution to rein in President Donald Trump's authority to launch US military action with Iran.,1.0,162,32,7,12,3,16.0,5.0625,0,28.57142857142857,0.0,3.125,3.125,29,0,0,0,0,0,0,0,0,29,0,0,0,12.0,2.0,4.0,-2.0,0.0,1.0,0.06,0.0,-4.76,0.0,3.12,-0.21,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,12.47,1.5,0.04,0.38,0.45,-3.62,0.18,0.01,-0.53,0.0,0.4,0.86,1.5,0.02,-0.03,0.05,0.08,-0.03,-0.06,-0.05,0.0,1.5,0.0,-0.03,-0.06
62,"The U.S. is seen as a global force in terms of its ""soft power"" and influence, despite controversy around President Trump's administration which has damaged the country's reputation, according to new research.","A Thai soldier accused of killing more than 21 people and injuring 33 others in a shooting at a crowded shopping mall has been killed, bringing an end to a 12-hour manhunt, military officials said Sunday.",1.0,178,32,5,12,4,11.0,5.5625,0,20.0,0.0,6.25,6.25,32,0,0,0,0,0,1,0,0,32,0,0,1,9.0,-4.0,-3.0,1.0,2.0,-25.0,0.87,0.0,7.5,0.0,6.25,-2.08,-1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,12.47,1.47,0.04,0.37,0.48,-3.85,0.18,0.01,-0.42,0.0,0.47,0.9,1.55,0.02,-0.03,0.05,0.07,-0.03,-0.06,-0.05,0.0,1.55,0.0,-0.03,-0.06
63,"In order to attract more interest in caring for our nation's veterans, Caragher and two classmates envisioned a ""shadowing"" program for aspiring doctors at Veterans Affairs medical centers.","The Senate is poised to pass an Iran War Powers resolution on Thursday, a rare bipartisan measure that is opposed by President Donald Trump and aimed at reining in his ability to use military action against Iran without congressional approval.",1.0,162,28,4,11,2,28.0,5.785714285714286,0,0.0,0.0,0.0,0.0,26,0,0,0,1,0,0,0,0,26,0,1,0,-42.0,-12.0,-4.0,-3.0,0.0,-12.0,0.69,0.0,-25.0,0.0,-5.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-8.0,0.0,1.0,-1.0,12.22,1.38,0.02,0.35,0.47,-3.81,0.19,0.01,-0.63,0.0,0.45,0.84,1.51,0.02,-0.03,0.05,0.08,-0.03,-0.07,-0.05,0.0,1.51,0.0,-0.01,-0.07
64,"In the face of what may be the most serious threat to the American homeland during his presidency, President Trump has made a stunning and groundbreaking decision: he actually gave the vice president an important job, Jake Novak writes.","We have come to an extraordinary moment in the United States when some of the most senior retired military leaders in the country are publicly taking President Trump to task, writes Peter Bergen.",1.0,198,39,7,12,2,39.0,5.076923076923077,0,14.285714285714285,0.0,7.6923076923076925,5.128205128205128,35,0,0,1,0,0,2,0,0,35,0,0,2,35.0,6.0,1.0,3.0,0.0,6.0,0.14,0.0,-2.38,0.0,4.66,5.13,9.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,12.53,1.47,0.05,0.34,0.46,-3.6,0.19,0.01,-0.61,0.0,0.54,0.86,1.61,0.02,-0.03,0.06,0.07,-0.03,-0.05,-0.05,0.0,1.61,0.0,-0.01,-0.05
65,"House Speaker Nancy Pelosi on Friday warned of Chinese telecom giant Huawei's ""insidious aggression"" and called on other nations to work with the U.S. as the globe races to develop 5G networks.","Russian satellites have been exhibiting the ""unusual and disturbing behavior"" of following a US satellite in orbit, according to the commander of the Space Force, the newest military service.",1.0,162,32,5,14,4,11.0,5.0625,0,0.0,0.0,3.125,9.375,26,0,0,0,1,0,0,0,0,26,0,0,0,-1.0,3.0,-1.0,5.0,2.0,-18.0,-0.56,0.0,-16.67,0.0,3.12,2.48,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.29,1.44,0.05,0.36,0.48,-3.82,0.18,0.01,-0.81,0.0,0.56,0.94,1.58,0.02,-0.03,0.06,0.07,-0.03,-0.06,-0.05,0.0,1.58,0.0,-0.02,-0.06
66,"In January, Ohio Gov. Mike DeWine signed a bill that commits $17.5 million a year to businesses to sponsor employees who want to level up their technology skills.","The passengers are among the more than 300 people removed from the ship, which is docked off the Japanese port city of Yokohama, and flown to military bases in the United States.",1.0,135,28,5,11,4,9.666666666666666,4.821428571428571,0,0.0,0.0,0.0,0.0,23,0,0,0,2,0,1,0,0,23,0,0,1,-12.0,-4.0,1.0,3.0,2.0,-22.33,0.23,0.0,-50.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,11.66,1.35,0.05,0.33,0.51,-4.05,0.18,0.0,-1.0,0.0,0.53,0.88,1.49,0.01,-0.03,0.05,0.09,-0.03,-0.05,-0.05,0.0,1.49,0.0,-0.02,-0.05
67,"The personal data of approximately 10.6 million consumers who stayed at MGM resorts appeared online this week, ranging from home addresses and contact information to driver's licenses and passport numbers in some cases.","The New England towns of Concord, Massachusetts, and Concord, New Hampshire, may only be about an hour away from each other by car, but their respective roles in American military history are miles apart.",1.0,187,33,4,13,3,17.0,5.666666666666667,0,0.0,0.0,0.0,0.0,31,0,0,1,2,0,0,0,0,31,0,0,0,16.0,-1.0,1.0,0.0,1.0,-17.0,0.64,0.0,-66.67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,11.8,1.35,0.03,0.34,0.51,-4.17,0.18,0.0,-1.19,0.0,0.5,0.83,1.53,0.01,-0.03,0.06,0.11,-0.03,-0.06,-0.05,0.0,1.53,0.0,-0.02,-0.06
68,More Americans are realizing gig jobs are a low-risk way to raise money and hone the business skills necessary to launch a successful business.,A bill that would have banned assault or military-style weapons in Virginia failed to pass the state Senate Monday after some Democrats joined with Republicans to vote it down in committee.,1.0,120,24,5,9,2,24.0,5.0,0,40.0,0.0,8.333333333333332,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-39.0,-7.0,-2.0,-1.0,0.0,-7.0,-0.13,0.0,40.0,0.0,8.33,-6.45,-9.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,10.97,1.21,0.03,0.29,0.51,-4.18,0.18,0.0,-0.79,0.0,0.6,0.77,1.38,0.01,-0.03,0.06,0.1,-0.03,-0.07,-0.05,0.0,1.38,0.0,-0.02,-0.07
69,Seoul's Joint Chiefs of Staff said in a statement it has detected three launches made from a town in the North's South Hamgyong province.,"Meghan Wieten-Scott, an Army spouse of 14 years, recounted her family's posting to Anchorage, Alaska, as one of the best times in her life.",1.0,114,24,4,11,2,24.0,4.75,0,0.0,0.0,0.0,0.0,20,0,0,0,1,0,1,0,0,20,0,0,1,-2.0,0.0,3.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,-4.17,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,10.08,1.07,0.01,0.27,0.5,-4.2,0.17,0.0,-0.98,0.0,0.57,0.72,1.26,0.01,-0.03,0.06,0.1,-0.03,-0.06,-0.05,0.0,1.26,0.0,-0.02,-0.06
70,"A recently dismissed security guard freed his hostages and walked out of a shopping mall in the Philippine capital on Monday, ending a daylong hostage crisis in an upscale commercial district near the police and military headquarters, officials say.","During a visit to US Strategic Command last week, Secretary of Defense Mark Esper oversaw a ""table top"" war game exercise where Russian military forces used a ""tactical"" nuclear weapon against NATO territory during a conflict in Europe, prompting the US to la…",1.0,211,39,5,14,2,39.0,5.410256410256411,0,0.0,0.0,5.128205128205128,5.128205128205128,31,0,0,0,0,0,1,0,0,31,0,0,1,-7.0,-4.0,1.0,-5.0,1.0,-4.0,0.34,0.0,0.0,0.0,2.8,2.8,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,10.58,1.15,0.01,0.29,0.49,-4.0,0.17,0.0,-1.16,0.0,0.62,0.74,1.3,0.01,-0.03,0.06,0.09,-0.03,-0.06,-0.05,0.0,1.3,0.0,-0.02,-0.06
71,"Turkish President Recep Tayyip Erdogan will seek European financial, political and military support in talks on Monday with EU and NATO leaders but will be told he must first stop encouraging migrants to cross his country's borders into Greece.","The US, UK, and Georgia accused the Russian military Thursday of being behind a major 2019 cyber attack on Georgia that disrupted ""several thousand Georgian government and privately-run websites and interrupted the broadcast of at least two major television s…",1.0,206,39,9,14,2,39.0,5.282051282051282,0,11.11111111111111,0.0,5.128205128205128,0.0,35,0,0,0,0,0,2,0,0,35,0,0,2,-15.0,-1.0,4.0,2.0,1.0,-1.0,-0.24,0.0,11.11,0.0,5.13,-2.5,6.0,0.0,0.0,0.0,-3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,11.0,1.23,0.07,0.31,0.49,-3.81,0.17,0.0,-1.18,0.0,0.66,0.68,1.39,0.01,-0.03,0.05,0.08,-0.03,-0.04,-0.05,0.0,1.39,0.0,-0.02,-0.04
72,"Hosni Mubarak, the Egyptian leader who for nearly 30 years was the resolute face of stability in the Mideast before being forced by the military to resign after 18-day nationwide protests that were part of the Arab world's 2011 pro-democracy upheaval, died on…",Secretary of State Mike Pompeo on Friday declined to apologize on President Donald Trump's behalf for his comments downplaying the seriousness of traumatic brain injuries suffered by US service members in a January Iranian missile attack on a military base in…,1.0,218,43,6,14,1,43.0,5.069767441860465,0,33.33333333333333,0.0,4.651162790697675,6.976744186046512,36,0,0,0,2,0,0,0,0,36,0,0,0,-2.0,2.0,2.0,-8.0,0.0,2.0,-0.3,0.0,33.33,0.0,4.65,-2.78,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,11.57,1.36,0.08,0.33,0.47,-3.56,0.17,0.0,-0.89,0.0,0.7,0.73,1.5,0.01,-0.03,0.05,0.1,-0.03,-0.05,-0.05,0.0,1.5,0.0,-0.02,-0.05
73,Russian President Vladimir Putin on Thursday began talks over a potential ceasefire in northern Syria with his Turkish counterpart Tayyip Erdogan by offering condolences over the recent killing of Turkish soldiers there.,"Kenya's ex-President Daniel arap Moi, who died last week at the age of 95, will be buried Tuesday with full military honors in a state burial for a man who ruled for more than two decades. But not all Kenyans remember him fondly.",1.0,189,32,2,13,2,32.0,5.90625,0,0.0,0.0,0.0,3.125,28,0,0,0,0,0,1,0,0,28,0,0,1,2.0,-11.0,-4.0,0.0,-1.0,10.5,1.56,0.0,-16.67,0.0,-2.33,0.8,-9.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,11.73,1.34,0.03,0.34,0.46,-3.48,0.18,0.0,-1.06,0.0,0.67,0.72,1.49,0.01,-0.03,0.05,0.09,-0.03,-0.04,-0.05,0.0,1.49,0.0,-0.02,-0.04
74,"A Syrian was killed and another was wounded in a rare clash Wednesday between American troops and a group of government supporters who tried to block a U.S. convoy driving through a village in northeastern Syria, state media and activists reported.","A national security crisis is brewing on the Korean Peninsula amid fears the Trump administration and South Korea could fail to reach agreement on a new cost-sharing formula for keeping US troops there, according to several senior US military and defense offi…",1.0,208,41,8,14,4,14.0,5.073170731707317,0,25.0,0.0,0.0,4.878048780487805,30,0,0,0,0,0,0,0,0,30,0,0,0,-11.0,-1.0,1.0,-1.0,3.0,-28.0,-0.14,0.0,10.71,0.0,0.0,-2.26,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,12.14,1.44,0.07,0.35,0.48,-3.63,0.18,0.0,-0.9,0.0,0.65,0.73,1.51,0.01,-0.03,0.05,0.08,-0.03,-0.05,-0.05,0.0,1.51,0.0,-0.02,-0.05
75,"Secretary of State Mike Pompeo defended the Trump administration's response to the spreading coronavirus and faced contentious questions from Democrats about an airstrike that killed Iran's most powerful general, Qassem Soleimani.","About a million supercharged news cycles ago, we seemed to be on the brink of a major US-Iran war. But two months later, the feared backlash of the US killing of top Iranian military leader Qasem Soleimani has largely not materialized.",1.0,200,31,4,14,2,31.0,6.451612903225806,0,0.0,0.0,3.225806451612903,6.451612903225806,29,0,0,1,0,0,0,0,0,29,0,0,0,5.0,-10.0,-1.0,3.0,-1.0,10.5,1.7,0.0,-20.0,0.0,0.79,4.01,-4.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,-4.0,0.0,-1.0,0.0,12.44,1.4,0.06,0.37,0.47,-3.56,0.19,0.0,-1.07,0.0,0.66,0.77,1.52,0.01,-0.03,0.06,0.08,-0.03,-0.06,-0.05,0.0,1.52,0.0,-0.02,-0.06
76,"Taliban militants will not take part in intra-Afghan talks until about 5,000 of their prisoners are released, a spokesman said on Monday, presenting a major possible barrier to ending the war. The statement came as a reduction of violence period came to and e…","Former Goldman Sachs CEO Lloyd Blankfein thinks Bernie Sanders would be a bad president. It's safe to assume that Sanders isn't too broken up by that, considering that the Vermont senator has spent much of his campaign criticizing Wall Street and billionaires.",1.0,217,44,10,12,2,22.0,4.931818181818182,0,10.0,0.0,0.0,0.0,35,0,0,0,1,0,1,0,0,35,0,0,1,-2.0,2.0,-1.0,-4.0,-1.0,1.0,-0.28,0.0,0.91,0.0,-2.38,-7.14,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,12.95,1.54,0.12,0.37,0.47,-3.61,0.19,0.0,-1.1,0.0,0.64,0.72,1.61,0.01,-0.03,0.05,0.08,-0.03,-0.06,-0.05,0.0,1.61,0.0,-0.02,-0.06
77,"The UN says at least 13,000 people were massed on Turkey's land border with Greece, hoping to head into the European Union.","Secretary of Defense Mark Esper on Friday responded to bipartisan criticism of the Trump administration's plan to divert $3.83 billion in Pentagon funding to border wall construction as unconstitutional, saying the decision reflects the White House's prioriti…",1.0,102,22,5,8,2,22.0,4.636363636363637,0,20.0,0.0,0.0,0.0,22,0,0,0,1,0,0,0,0,22,0,0,0,-122.0,-15.0,-1.0,-9.0,0.0,3.0,-1.42,0.0,20.0,0.0,0.0,-5.41,-7.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,11.97,1.39,0.12,0.31,0.46,-3.65,0.18,0.0,-1.01,0.0,0.61,0.67,1.52,0.01,-0.03,0.05,0.08,-0.03,-0.07,-0.05,0.0,1.52,0.0,-0.02,-0.07
78,"Japanese health authorities say they have confirmed 88 more cases of COVID-19 on a quarantined cruise ship near Tokyo, bringing the total to 542 — including 32 Canadian cases.","The toy company behind the Plastic Army Women project says the tiny, female troops will be ready to deploy in time for the holidays.",1.0,147,29,5,10,2,29.0,5.068965517241379,0,0.0,0.0,0.0,0.0,29,0,0,0,3,0,0,0,0,29,0,0,0,38.0,5.0,1.0,1.0,0.0,5.0,0.53,0.0,-25.0,0.0,-4.17,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.58,1.33,0.11,0.27,0.46,-3.61,0.17,0.0,-1.17,0.0,0.59,0.63,1.53,0.01,-0.03,0.05,0.11,-0.03,-0.07,-0.05,0.0,1.53,0.0,-0.02,-0.07
79,"As the criminal trial of four men charged with the destruction of Flight MH17 begins in the Netherlands, victims' families demand the Kremlin’s highest representatives be held responsible.","A soldier in the US Army could face 20 years in prison after pleading guilty Monday to distributing bomb making instructions, according to a press release from the US Attorney's Office in Kansas.",1.0,161,28,5,12,2,28.0,5.75,0,20.0,0.0,0.0,7.142857142857142,22,0,0,0,1,0,0,0,0,22,0,0,0,-2.0,-5.0,-1.0,-2.0,0.0,-5.0,0.81,0.0,20.0,0.0,0.0,-1.95,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,11.38,1.26,0.11,0.27,0.45,-3.58,0.18,0.0,-1.07,0.0,0.57,0.67,1.45,0.01,-0.03,0.05,0.12,-0.03,-0.08,-0.05,0.0,1.45,0.0,-0.02,-0.08
80,"Prince Harry and Meghan's departure from the upper echelons of the Royal Family leaves a big gap in any plan for a streamlined monarchy, which has long been thought to be a focus for heir-to-the-throne Prince Charles.",The US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and remain at sea for 14 days in order to monitor sailors for any symptoms of coronavirus.,1.0,181,37,5,13,2,37.0,4.891891891891892,0,40.0,0.0,2.7027027027027026,0.0,28,0,0,0,0,0,0,0,0,28,0,0,0,10.0,2.0,-1.0,1.0,0.0,2.0,0.01,0.0,40.0,0.0,-0.15,-2.86,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,11.44,1.3,0.11,0.27,0.44,-3.44,0.18,0.0,-0.74,0.0,0.58,0.62,1.44,0.01,-0.03,0.04,0.11,-0.03,-0.09,-0.05,0.0,1.44,0.0,-0.02,-0.09
81,"At least five Iranian-born Canadian citizens were denied entry to the United States after it says it suspended its wrongful detainment practices, leaving some to wonder if the refusals are part of a broader strategy targeting Iranian-born travellers.","Experts on immigration policy told CNN they had no idea what the term ""redemption money"" means. Americans are paying for the wall.",1.0,213,38,8,10,2,38.0,5.605263157894737,0,25.0,0.0,2.631578947368421,5.263157894736842,30,0,0,1,1,0,3,0,0,30,0,0,3,104.0,16.0,4.0,-1.0,-1.0,27.0,0.65,0.0,0.0,0.0,-1.91,5.26,10.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,11.88,1.36,0.14,0.24,0.44,-3.29,0.18,0.0,-0.59,0.0,0.59,0.64,1.46,0.01,-0.03,0.05,0.11,-0.03,-0.06,-0.05,0.0,1.46,0.0,-0.02,-0.06
82,"The number of new coronavirus infections inside China — the source of the outbreak — was for the first time overtaken by fresh cases elsewhere on Wednesday, with Italy and Iran emerging as new epicentres of the rapidly spreading illness.","North Korea has fired two unidentified projectiles from an area near the coastal city of Wonsan into waters between the Korean Peninsula and Japan, South Korea's Joint Chiefs of Staff said Monday.",1.0,198,40,4,13,2,40.0,4.95,0,25.0,0.0,5.0,7.5,29,0,0,0,0,0,0,0,0,29,0,0,0,33.0,8.0,1.0,-3.0,0.0,8.0,-0.21,0.0,25.0,0.0,5.0,7.5,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.13,1.43,0.13,0.25,0.43,-3.11,0.18,0.0,-0.45,0.0,0.62,0.69,1.47,0.01,-0.03,0.05,0.1,-0.03,-0.07,-0.05,0.0,1.47,0.0,-0.02,-0.07
83,"Turkey shot down a Syrian government warplane on Tuesday over northwest Syria, where fighting has intensified in recent days, bringing Turkish and Russian forces close to direct conflict in the battle over the last swath of Syria still held by rebels.","A US Navy sailor stationed in Naples, Italy, has tested positive for coronavirus, marking the first positive case for a US servicemember stationed in Europe, according to a statement from US European Command and US Naval Forces Europe-Africa.",1.0,211,41,6,13,2,41.0,5.146341463414634,0,0.0,0.0,0.0,2.4390243902439024,35,0,0,0,0,0,0,0,0,35,0,0,0,6.0,3.0,0.0,-3.0,0.0,3.0,-0.25,0.0,0.0,0.0,-5.26,2.44,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.52,1.52,0.14,0.26,0.43,-2.94,0.17,0.0,-0.6,0.0,0.6,0.67,1.55,0.01,-0.03,0.05,0.09,-0.03,-0.08,-0.05,0.0,1.55,0.0,-0.02,-0.08
84,"Prioritizing pageantry over policy, U.S. President Donald Trump basked in India's welcoming embrace on a day that featured a mega-rally with cheering crowds, a mutual admiration show with his counterpart and a sunset tour of the famed Taj Mahal.","Ousted Egyptian leader Hosni Mubarak, who ruled his country with an iron fist for nearly three decades, has died at age 91, state media said on Tuesday.",1.0,207,39,5,16,4,13.333333333333334,5.3076923076923075,0,0.0,0.0,5.128205128205128,0.0,33,0,0,0,0,0,1,0,0,33,0,0,1,81.0,12.0,0.0,5.0,2.0,-13.67,0.64,0.0,0.0,0.0,5.13,-7.41,6.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.87,1.58,0.13,0.3,0.45,-3.09,0.17,0.0,-0.76,0.0,0.64,0.63,1.6,0.01,-0.03,0.05,0.09,-0.03,-0.07,-0.05,0.0,1.6,0.0,-0.02,-0.07
85,"Hundreds of thousands of people fleeing a Russian-backed Syrian offensive are being squeezed into ever smaller areas near Turkey's border ""under horrendous conditions"" in freezing temperatures that are killing babies and young children, the UN humanitarian ch…","In a US Army first, 1,000 recruits took their enlistment oath Wednesday from an Army astronaut in space.",1.0,224,37,7,13,1,37.0,6.054054054054054,0,28.57142857142857,0.0,0.0,13.513513513513514,33,0,0,0,0,0,0,0,0,33,0,0,0,137.0,19.0,6.0,5.0,-1.0,19.0,1.22,0.0,28.57,0.0,0.0,13.51,17.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,17.0,0.0,0.0,-1.0,13.4,1.62,0.15,0.3,0.43,-2.96,0.18,0.0,-0.58,0.0,0.62,0.74,1.65,0.01,-0.03,0.04,0.08,-0.03,-0.08,-0.05,0.0,1.65,0.0,-0.02,-0.08
86,"Israeli Prime Minister Benjamin Netanyahu held an edge over his main rival in Israel's third election in under a year, but exit polls indicated it was unclear whether he could clinch the parliamentary majority needed to claim victory.","The Department of Veterans Affairs' watchdog is reviewing a request to investigate allegations that Secretary Robert Wilkie sought ""damaging information"" about a congressional staffer who alleged she was sexually assaulted at a government-run veterans hospita…",1.0,197,38,7,13,2,38.0,5.184210526315789,0,14.285714285714285,0.0,2.631578947368421,5.263157894736842,36,0,0,0,0,0,3,0,0,36,0,0,3,-29.0,3.0,-1.0,1.0,1.0,3.0,-1.27,0.0,-10.71,0.0,2.63,-0.45,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,13.61,1.67,0.17,0.31,0.43,-2.82,0.18,0.0,-0.56,0.0,0.63,0.76,1.74,0.01,-0.03,0.04,0.07,-0.03,-0.05,-0.05,0.0,1.74,0.0,-0.02,-0.05
87,"Nations around the world girded for months of disruptions from the novel coronavirus Thursday as its unrelenting spread brought ballooning infections, economic fallout and sweeping containment measures.","Defense Secretary Mark Esper called on the international community to ""wake up to the challenges presented by China,"" telling an audience of world leaders and top policymakers on Saturday that America's concerns about China should also be Europe's concerns.",1.0,176,27,2,12,2,27.0,6.518518518518518,0,0.0,0.0,3.7037037037037033,11.11111111111111,25,0,0,0,0,0,1,0,0,25,0,0,1,-43.0,-12.0,-4.0,-5.0,0.0,-12.0,0.9,0.0,-16.67,0.0,1.14,5.98,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,13.57,1.59,0.14,0.3,0.42,-2.82,0.2,0.0,-0.71,0.0,0.65,0.85,1.7,0.01,-0.03,0.04,0.06,-0.03,-0.05,-0.05,0.0,1.7,0.0,-0.02,-0.05
