,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
3,"Polygamists have lived in Utah since before it became a state. Now, a state lawmaker says it’s time to remove the threat of jail time for otherwise law-abiding polygamists. The estimated 30,000 people living in Utah’s polygamous communities believe plural mar…","Ivanka Trump on Wednesday commemorated the first anniversary of her signature policy, the Women's Global Development and Prosperity Initiative, with the unveiling of bipartisan legislation to support her efforts. However, the initiative drew criticism from ad…",0.0,220,41,9,16,3,13.666666666666666,5.365853658536586,0,0.0,0.0,2.4390243902439024,2.4390243902439024,35,0,0,0,1,0,1,0,0,35,0,0,1,-5.0,5.0,6.0,-1.0,1.0,-4.33,-0.88,0.0,0.0,0.0,-0.34,-0.34,7.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,7.0,0.0,0.0,-3.0,34.72,5.2,1.19,5.4,0.36,-4.09,0.16,-0.02,0.56,0.0,0.07,0.12,6.25,-0.14,-0.05,-0.16,0.65,0.18,-0.66,0.0,0.0,6.25,0.0,0.18,-0.66
4,"Legislation to effectively decriminalize polygamy among consenting adults in Utah overwhelmingly passed the state House of Representatives in Salt Lake City on Wednesday, moving it a step closer to becoming law. The measure reduces the criminal penalty for pl…","""At last,"" say Democrats who decry the outsized influence that Iowa and New Hampshire have in picking their party's presidential nominee. It's finally time for a Democratic nominating contest -- the Nevada caucuses -- where voters reflect the party's overall …",0.0,222,39,6,16,2,19.5,5.6923076923076925,0,0.0,0.0,2.564102564102564,7.6923076923076925,33,0,0,0,0,0,1,0,0,33,0,0,1,2.0,-2.0,0.0,1.0,0.0,-1.0,0.33,0.0,0.0,0.0,2.56,5.25,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,42.07,6.1,1.24,5.25,0.26,-4.02,0.23,-0.02,-1.11,0.0,0.11,1.24,6.65,-0.14,-0.05,-0.16,0.45,0.13,-0.56,0.0,0.0,6.65,0.0,0.13,-0.56
5,Brigham Young University in Utah reiterated Wednesday that “same-sex romantic behavior” is not allowed on campus — dashing the hopes of LGTBTQ students who thought they could be more open after the college previously revised its code of conduct. The universit…,"The University of Pennsylvania-affiliated Penn Museum launched a program called the Global Guides, which works with Philadelphia organizations to hire refugees as docents.",0.0,220,41,8,17,2,20.5,5.365853658536586,0,25.0,0.0,4.878048780487805,0.0,37,0,0,0,0,0,1,0,0,37,0,0,1,71.0,18.0,4.0,6.0,0.0,-2.5,-1.11,0.0,25.0,0.0,0.53,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,46.64,7.04,1.61,5.32,0.19,-3.81,0.22,-0.02,1.95,0.0,0.52,0.7,7.58,-0.14,-0.05,-0.16,0.32,0.1,-0.49,0.0,0.0,7.58,0.0,0.1,-0.49
6,"(Bloomberg) -- Democratic presidential candidate Bernie Sanders said his competitor, Joe Biden, could beat President Donald Trump in November, but added that...","Like any institution, monarchies must adapt to remain relevant and in place.",0.0,139,22,4,11,2,22.0,6.318181818181818,0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,1,0,0,22,0,0,1,74.0,10.0,1.0,8.0,0.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,38.33,4.99,1.3,4.51,0.15,-3.45,0.35,-0.02,0.56,0.0,0.12,0.32,6.1,-0.14,-0.05,-0.16,0.22,0.07,-0.44,0.0,0.0,6.1,0.0,0.07,-0.44
7,"Verdicts have been given in the latest stage of a legal battle between Dubai's ruler Sheikh Mohammed bin Rashid al-Maktoum and his former wife Princess Haya bint al-Hussein over their children, London's Court of Appeal heard on Wednesday. Princess Haya and th…",A Belfast couple made history after British MPs voted to extend same-sex marriage to Northern Ireland last July.,0.0,219,42,3,23,2,21.0,5.214285714285714,0,33.33333333333333,0.0,0.0,0.0,34,0,0,0,0,0,2,0,0,34,0,0,2,124.0,24.0,0.0,15.0,0.0,3.0,-0.06,0.0,33.33,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,42.1,5.95,0.94,5.4,0.11,-3.3,0.31,-0.02,3.68,0.0,-0.18,0.03,6.5,-0.14,-0.05,-0.16,0.15,0.05,-0.28,0.0,0.0,6.5,0.0,0.05,-0.28
8,"""Mike came out and I remember he said, 'Are you going to kill it?' And that stopped everything. And I couldn't believe it,"" the former employee said.","""Parasite"" se llevó el Oscar a Mejor película. Conoce aquí todos los ganadores.",0.0,123,27,9,3,3,9.333333333333334,4.555555555555555,1,0.0,0.0,0.0,3.7037037037037033,23,0,0,0,0,2,2,0,0,23,2,0,2,56.0,14.0,8.0,-6.0,0.0,2.83,-0.6,1.0,0.0,0.0,0.0,3.7,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,2.0,0.0,2.0,34.36,5.04,1.33,3.87,0.19,-4.48,0.2,0.09,2.41,0.0,-0.42,0.22,5.58,-0.14,-0.05,-0.16,0.09,0.26,-0.16,0.0,0.0,5.58,0.22,0.04,-0.16
9,"In a new documentary about Hillary Clinton, the former president says he pursued the affair with intern Monica Lewinsky to help manage his ""anxieties"" and the pressures of the White House.",Las nominaciones para los 92 ° Premios de la Academia se anunciarán el lunes por la mañana. Aquí estaremos publicando la lista de nominados.,0.0,158,31,4,11,2,31.0,5.096774193548387,0,0.0,0.0,0.0,3.225806451612903,27,0,0,0,0,0,2,0,0,27,0,0,2,41.0,7.0,2.0,1.0,-1.0,19.0,0.22,0.0,0.0,0.0,0.0,3.23,8.0,-8.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,31.67,4.7,1.14,3.45,0.16,-3.26,0.17,0.08,1.39,0.0,-0.6,0.32,5.25,-0.14,-0.05,-0.16,0.05,0.23,-0.06,0.0,0.0,5.25,0.2,0.03,-0.06
10,"By the time Pete Buttigieg dropped out of the Democratic presidential race on Sunday evening after finishing fourth place in the South Carolina primary, a nation of observers had finally learned to pronounce his surname after months of referring to him simply…",The Supreme Court agreed Monday to hear an appeal by a Catholic foster agency that argues it's in danger of losing its government contract because it refuses to recruit or certify same sex couples as potential foster parents.,0.0,219,42,7,14,1,42.0,5.214285714285714,0,0.0,0.0,0.0,0.0,32,0,0,0,0,0,2,0,0,32,0,0,2,31.0,4.0,-1.0,0.0,-1.0,4.0,0.27,0.0,0.0,0.0,-2.63,-7.89,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,35.02,5.43,1.26,3.38,0.04,-1.26,0.16,0.07,0.56,0.0,-0.76,0.11,5.43,-0.14,-0.05,-0.16,0.01,0.2,0.02,0.0,0.0,5.43,0.18,0.02,0.02
11,"A bisexual pageant queen in New York has been banned from appearing in a local St Patrick's Day parade, reviving discrimination controversies that have plagued the city's celebrations after LGBT+ groups were notoriously blocked from participating.The night th…","Bill Clinton reflects emotionally in a new documentary about his 1990s affair with Monica Lewinsky, saying that he feels ""terrible"" the affair has defined the former White House intern's life and seeks to explain the sexual relationship as something that he ""…",0.0,223,38,10,16,2,19.5,5.868421052631579,0,20.0,0.0,0.0,5.263157894736842,34,0,0,0,0,0,0,0,0,34,0,0,0,4.0,-4.0,2.0,3.0,1.0,-22.5,0.65,0.0,20.0,0.0,0.0,2.88,1.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-3.0,38.14,5.7,1.61,3.48,0.03,-1.47,0.2,0.07,1.53,0.0,-0.88,0.38,5.75,-0.14,-0.05,-0.16,-0.02,0.18,-0.07,0.0,0.0,5.75,0.17,0.01,-0.07
12,"In particular, many took issue with Schock's failure to apologize for making life more difficult for queer Americans during his political career.","Ben Affleck knows full well that people will draw parallels between his life and his role as an alcoholic construction worker turned high school basketball coach in his new film, ""The Way Back.""",0.0,124,22,3,6,2,22.0,5.636363636363637,0,0.0,0.0,0.0,18.181818181818183,20,0,0,1,0,0,1,0,0,20,0,0,1,-38.0,-11.0,-1.0,-8.0,0.0,5.0,0.73,0.0,0.0,0.0,-3.03,18.18,-10.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-10.0,0.0,0.0,-2.0,33.17,4.7,1.36,2.8,0.01,-1.45,0.22,0.06,0.82,0.0,-0.99,1.59,4.94,-0.14,-0.05,-0.08,-0.04,0.16,-0.08,0.0,0.0,4.94,0.15,0.01,-0.08
13,"It’s not unheard-of for members of Congress to resign their seats because of serious legal trouble. Now Republican House candidate Danielle Stella is trying to achieve the inverse: getting elected to Congress while being wanted by the law. Stella, one of the …",Forget marriage counseling or couples therapy. Harrison Ford has the secret to a long-lasting marriage and it's quite simple.,0.0,218,43,9,13,3,14.333333333333334,5.069767441860465,0,11.11111111111111,0.0,0.0,2.3255813953488373,32,0,1,0,1,0,1,0,0,32,0,0,1,111.0,24.0,7.0,5.0,0.0,4.83,-0.56,0.0,11.11,0.0,-5.26,2.33,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,35.62,5.34,1.58,2.72,0.07,-1.98,0.2,0.05,1.0,0.0,-1.09,1.5,5.1,-0.14,0.02,-0.09,0.01,0.14,-0.09,0.0,0.0,5.1,0.14,0.0,-0.09
14,"U.S. Attorney General William Barr warned a group of Christian broadcasters on Wednesday that the decline of religion in America is undermining liberal democracy. In a speech at the National Religious Broadcasters convention in Tennessee, Barr said religion i…",Dog the Bounty Hunter is on a hunt for peace in the midst of his grief.,0.0,222,39,4,21,4,10.0,5.6923076923076925,0,25.0,0.0,0.0,7.6923076923076925,27,0,0,0,0,0,0,0,0,27,0,0,0,166.0,23.0,3.0,14.0,2.0,-6.0,2.19,0.0,-75.0,0.0,-6.25,1.44,13.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,13.0,0.0,0.0,-1.0,38.01,5.64,1.44,3.18,0.19,-2.74,0.22,0.05,2.08,0.0,-1.17,1.78,4.91,-0.14,0.01,-0.09,-0.02,0.13,-0.16,0.0,0.0,4.91,0.13,-0.0,-0.16
15,"(Bloomberg) -- As if the Democratic presidential process weren’t complicated enough, the New Hampshire primary will have another wild card: independent voter...","After almost 23 years of marriage, Sarah Jessica Parker and Matthew Broderick are getting to spend even more time together.",0.0,139,22,3,10,2,22.0,6.318181818181818,0,0.0,0.0,4.545454545454546,9.090909090909092,20,0,0,0,0,0,0,0,0,20,0,0,0,35.0,2.0,0.0,2.0,0.0,2.0,1.12,0.0,-33.33,0.0,4.55,9.09,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91,4.83,1.25,2.9,0.17,-2.64,0.27,0.04,1.46,0.0,-0.95,2.12,4.31,-0.14,0.01,-0.1,-0.04,0.12,-0.22,0.0,0.0,4.31,0.12,-0.01,-0.22
16,"Donald Trump likes to coin disparaging nicknames for his political opponents -- but so far, he hasn't quite hit the mark with rising young Democrat Pete Buttigieg. Is it perhaps that Trump doesn't see ""Mayor Pete"" as a credible opponent?","Their marriage may not have worked out, but that doesn't mean Tarek El Moussa isn't missing his partnership with Christina Anstead.",0.0,198,40,9,12,2,20.0,4.95,1,0.0,0.0,5.0,5.0,38,0,1,0,0,0,3,0,0,38,0,0,3,87.0,19.0,2.0,5.0,0.0,-1.0,-0.34,1.0,0.0,0.0,0.24,5.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,35.65,5.17,1.44,2.77,0.15,-2.68,0.24,0.1,0.92,0.0,-0.74,2.17,4.83,-0.14,0.07,-0.1,-0.06,0.11,-0.1,0.0,0.0,4.83,0.12,-0.01,-0.1
17,"The investigation into the disappearance of doomsday mom Lori Vallow’s children has exposed a bitter, mudslinging custody battle between her niece and the niece’s ex-husband—with allegations of cult membership, child-stealing, and attempted murder.The fight i…","Queen Elizabeth II's nephew, the Earl of Snowdon, has announced he is to divorce his wife after 26 years of marriage.",0.0,226,35,5,20,2,18.0,6.457142857142857,0,0.0,0.0,0.0,11.428571428571429,29,0,0,0,0,0,2,0,0,29,0,0,2,129.0,14.0,1.0,11.0,0.0,-3.0,1.84,0.0,-25.0,0.0,0.0,11.43,10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,37.86,5.2,1.38,3.09,0.14,-2.82,0.3,0.09,0.44,0.0,-0.82,2.57,4.8,-0.14,0.06,-0.1,-0.07,0.1,-0.05,0.0,0.0,4.8,0.11,-0.01,-0.05
18,"It was the question that followed former Mayor Pete Buttigieg everywhere he went when he first announced his presidential campaign: Is the country really ready to send a gay man to the White House?But soon, it seemed, the novelty wore off. Many saw that as a …",Pete Buttigieg turned an attack on Tuesday about his marriage into a pointed knock against President Donald Trump and hush money payments he paid to porn star Stormy Daniels.,0.0,214,47,9,12,2,16.0,4.553191489361702,1,11.11111111111111,0.0,4.25531914893617,0.0,35,0,0,0,0,0,4,0,0,35,0,0,4,68.0,18.0,5.0,-2.0,0.0,-13.0,-0.48,1.0,11.11,0.0,4.26,-6.9,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,39.21,5.86,1.54,2.96,0.12,-3.06,0.25,0.14,0.59,0.0,-0.68,2.34,5.09,-0.14,0.05,-0.11,-0.09,0.09,0.11,0.0,0.0,5.09,0.11,-0.02,0.11
19,"Here's the life of Michael Bloomberg so far — including how he made his fortune, his years in politics, and his personal life.",The mother of a Michigan high school student with same-sex parents alleges her daughter's English teacher infringed on her freedom of speech when she rejected a class paper on the topic of same-sex marriage.,0.0,104,23,3,7,2,23.0,4.521739130434782,0,0.0,0.0,4.3478260869565215,0.0,20,0,1,0,0,0,4,0,0,20,0,0,4,-70.0,-11.0,0.0,-6.0,0.0,-11.0,-0.6,0.0,0.0,0.0,1.41,-2.94,-3.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,34.92,5.25,1.39,2.6,0.11,-2.92,0.21,0.13,0.17,0.0,-0.54,2.12,4.6,-0.14,0.1,-0.11,-0.1,0.08,0.24,0.0,0.0,4.6,0.1,-0.02,0.24
20,"They also spoke about the doubts they've experienced in their relationship, and gave an update on how their marriage is doing now. View Entire Post ›",Research shows that talking with a spouse or partner about money increases relationship satisfaction. But many people still don't do it.,0.0,124,26,6,8,2,13.0,4.769230769230769,0,16.666666666666664,0.0,0.0,3.8461538461538463,24,0,0,0,0,0,3,0,0,24,0,0,3,8.0,5.0,2.0,0.0,-1.0,2.5,-0.75,0.0,16.67,0.0,0.0,3.85,3.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,32.0,4.84,1.39,2.32,0.1,-3.27,0.18,0.13,0.59,0.0,-0.62,2.11,4.34,-0.14,0.09,-0.11,-0.11,0.07,0.32,0.0,0.0,4.34,0.1,-0.02,0.32
21,“If someone said something shit to you at work are you really going to risk losing your house over that?” one lawyer asked. View Entire Post ›,"""Love Is Blind"" finished airing on Netflix on Feb. 27, and everyone's favorite couple Lauren Speed and Cameron Hamilton, ended up getting married.",0.0,116,27,7,11,2,9.333333333333334,4.296296296296297,1,14.285714285714285,0.0,3.7037037037037033,11.11111111111111,23,0,0,0,1,0,3,0,0,23,0,0,3,-8.0,4.0,1.0,1.0,-1.0,-2.17,-1.1,1.0,14.29,0.0,-0.64,11.11,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,28.97,4.52,1.44,2.19,0.09,-3.75,0.13,0.16,0.86,0.0,-0.53,2.43,4.06,-0.14,0.08,-0.11,-0.08,0.07,0.39,0.0,0.0,4.06,0.09,-0.02,0.39
22,"A divisive debate over same-sex marriage animated the 2004 presidential election as voters across the country approved constitutional amendments banning such unions. Sixteen years later, with those bans invalidated and his husband by his side, Pete Buttigieg …",Former Republican Rep. Aaron Schock of Illinois on Thursday came out as gay in a statement posted to his Instagram.,0.0,223,38,4,14,2,19.0,5.868421052631579,0,0.0,0.0,0.0,2.631578947368421,34,0,0,0,2,0,2,0,0,34,0,0,2,127.0,18.0,2.0,5.0,-1.0,9.0,1.07,0.0,0.0,0.0,0.0,2.63,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,30.86,4.7,1.35,2.21,0.08,-3.77,0.15,0.16,0.48,0.0,-0.61,2.35,4.29,-0.14,0.08,-0.11,-0.0,0.06,0.41,0.0,0.0,4.29,0.09,-0.03,0.41
23,"Several dozen activists protested in front of a Warsaw church guarded by police on Sunday as a Catholic archbishop, criticized for his anti-LGBT language, ce...","Right before Pete Buttigieg ended his presidential campaign Sunday night, his husband, Chasten, told the story of how it began.",0.0,136,25,3,11,2,25.0,5.44,0,0.0,0.0,0.0,8.0,23,0,0,0,0,0,1,0,0,23,0,0,1,28.0,5.0,0.0,3.0,0.0,5.0,0.04,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,5.0,0.0,0.0,-2.0,28.97,4.33,1.23,2.11,0.07,-3.54,0.16,0.15,0.14,0.0,-0.68,2.5,4.04,-0.14,0.07,-0.12,-0.02,0.05,0.38,0.0,0.0,4.04,0.08,-0.03,0.38
24,Utah lawmakers voted Tuesday to put new regulations on pornography and remove some on polygamy in separate proposals moving quickly through the Legislature in the deeply conservative state. Senators voted unanimously to change state law to remove the threat o…,"An increasing number of people around the world are opting to go solo, but not all of them are lonely. Recent research on happy singles prove there are ways to feel joy at any stage of your love life.",0.0,221,40,7,13,2,20.0,5.525,0,0.0,0.0,0.0,5.0,26,0,0,1,0,0,0,0,0,26,0,0,0,59.0,1.0,0.0,3.0,-1.0,0.5,1.37,0.0,-42.86,0.0,-7.69,2.44,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,0.0,0.0,-2.0,30.63,4.58,1.28,2.09,0.06,-3.53,0.16,0.14,-0.18,0.0,-0.74,2.52,3.93,-0.14,0.07,-0.08,-0.03,0.05,0.32,0.0,0.0,3.93,0.08,-0.03,0.32
25,"Brigham Young University in Utah has revised its strict code of conduct to strip a rule that banned any behavior that reflected “homosexual feelings,"" which LGBTQ students and their allies felt created an unfair double standard not imposed on heterosexual cou…","The 2020 Independent Spirit Awards celebrated countless excellent films, from ""The Lighthouse"" and ""Booksmart"" to ""Uncut Gems"" and ""The Farewell.""",0.0,220,41,8,15,1,41.0,5.365853658536586,0,0.0,0.0,0.0,2.4390243902439024,39,0,0,0,0,0,2,0,0,39,0,0,2,93.0,21.0,6.0,7.0,-1.0,30.5,-0.98,0.0,0.0,0.0,-10.0,2.44,23.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,32.13,4.86,1.36,2.15,0.01,-2.71,0.16,0.14,-0.47,0.0,-0.8,2.44,4.32,-0.14,0.06,-0.08,-0.04,0.05,0.34,0.0,0.0,4.32,0.08,-0.03,0.34
26,British Prime Minister Boris Johnson and his girlfriend Carrie Symonds announced on Saturday they are expecting their first child together and are engaged to be married. The couple have been living together in Downing Street since Johnson became prime ministe…,"The 92nd Academy Awards have the potential to make history on several fronts, depending on which way the best picture race plays out, on a night where the acting honors seem pretty well preordained.",0.0,221,40,11,14,2,20.0,5.525,0,36.36363636363637,0.0,0.0,0.0,32,0,0,0,0,0,2,0,0,32,0,0,2,56.0,6.0,5.0,5.0,0.0,-14.0,0.67,0.0,36.36,0.0,-8.82,0.0,4.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,33.55,5.07,1.55,2.17,0.01,-2.73,0.17,0.13,0.6,0.0,-0.86,2.28,4.43,-0.14,0.06,-0.08,-0.05,0.04,0.36,0.0,0.0,4.43,0.07,-0.03,0.36
27,(Bloomberg) -- Openly gay Democratic presidential candidate Pete Buttigieg pushed back Sunday against recent comments from conservative radio personalities a...,"President Donald Trump and first lady Melania Trump on Tuesday announced they will host Spain for a state visit in April, the third of the Trump administration.",0.0,141,20,3,7,2,20.0,7.05,0,0.0,0.0,0.0,5.0,20,0,0,0,0,0,0,0,0,20,0,0,0,7.0,-7.0,0.0,-7.0,0.0,-7.0,2.09,0.0,0.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,32.01,4.56,1.44,1.93,0.0,-2.75,0.23,0.13,0.31,0.0,-0.91,2.31,4.1,-0.14,0.05,-0.09,-0.07,0.04,0.31,0.0,0.0,4.1,0.07,-0.03,0.31
28,"President Trump told Fox News host Geraldo Rivera on Thursday that he, personally, would consider voting for a gay president, name-checking Pete Buttigieg, ""but there would certainly be a group that probably wouldn't."" Among that group, evidently, is Rush Lim…","From the start, Buttigieg's sexual orientation and faith set him apart from the standard Democratic presidential hopeful -- and especially his ability to square the two seemingly contradictory aspects of his identity.",0.0,221,40,8,16,2,20.5,5.525,0,25.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,33,0,0,0,35.0,8.0,7.0,6.0,0.0,-11.5,-0.29,0.0,25.0,0.0,-6.25,-3.12,8.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,8.0,0.0,0.0,-3.0,33.34,4.77,1.51,2.03,-0.0,-2.75,0.23,0.12,0.89,0.0,-0.96,2.16,4.25,-0.14,0.05,-0.09,-0.08,0.03,0.26,0.0,0.0,4.25,0.07,-0.04,0.26
29,(Bloomberg) -- Bernie Sanders scrapped a speech Saturday night that was supposed to make the case for why black voters should support him over Joe Biden afte...,"CNN Original Series ""The Windsors: Inside the Royal Dynasty"" tells the true story behind the world's most famous royal family. Here's what to expect in the six-part series.",0.0,134,27,6,11,2,27.0,4.962962962962963,0,16.666666666666664,0.0,3.7037037037037033,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,-11.0,-1.0,3.0,1.0,-1.0,13.0,-0.22,0.0,16.67,0.0,0.13,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,31.67,4.54,1.51,1.95,-0.01,-2.54,0.22,0.12,1.16,0.0,-0.88,2.02,4.18,-0.14,0.05,-0.09,-0.08,0.03,0.24,0.0,0.0,4.18,0.07,-0.04,0.24
30,"The daughter of a Mississippi man on trial in the shooting deaths of eight people testified Monday that he was abusive and beat her frequently. My'Khyiah Godbolt took the stand at a courthouse in Magnolia, the Daily Leader newspaper reported, to testify again…","On the eve of their next presidential primary debate, three Democratic contenders grappled with former New York City Mayor Michael Bloomberg's presence on the stage for the first time.",0.0,218,43,6,16,2,21.5,5.069767441860465,0,16.666666666666664,0.0,0.0,2.3255813953488373,34,0,0,0,1,0,3,0,0,34,0,0,3,62.0,14.0,5.0,4.0,0.0,-7.5,-0.31,0.0,16.67,0.0,0.0,2.33,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,32.83,4.83,1.5,2.04,-0.01,-2.51,0.21,0.11,1.4,0.0,-0.92,1.97,4.34,-0.14,0.04,-0.09,-0.06,0.03,0.29,0.0,0.0,4.34,0.06,-0.04,0.29
31,"Former Mayor Pete Buttigieg fell short in his quest for the nomination, but no Democrat this cycle did more to boost his political career.",Americans who experienced life in coronavirus quarantine describe surreal boredom mixed with unease and uncertainty.,0.0,115,24,3,9,2,24.0,4.791666666666667,0,0.0,0.0,4.166666666666666,4.166666666666666,22,0,0,0,0,0,2,0,0,22,0,0,2,13.0,9.0,2.0,2.0,0.0,9.0,-2.01,0.0,0.0,0.0,-2.5,-9.17,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,30.69,4.51,1.41,1.9,-0.02,-2.41,0.19,0.11,1.12,0.0,-0.84,1.97,4.12,-0.14,0.04,-0.1,-0.07,0.02,0.31,0.0,0.0,4.12,0.06,-0.04,0.31
32,"In just a little over a week, they're expected to start proposing marriage to someone who they've never seen. On this week's episode of the Original Content podcast, we're joined by TechCrunch marketing director (and reality TV expert) Alexandra Ames to revie…","Just two weeks ago, LGBTQ students at Brigham Young University were cheering after the school deleted a section in its honor code that banned ""homosexual behavior."" But on Wednesday, the Church of Jesus Christ of Latter-day Saints poured cold water on their c…",0.0,219,42,10,15,2,21.0,5.214285714285714,0,0.0,0.0,0.0,0.0,37,0,0,1,0,0,0,0,0,37,0,0,0,1.0,-1.0,5.0,-4.0,0.0,-1.0,0.14,0.0,-20.0,0.0,-2.33,-2.33,0.0,0.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,31.84,4.76,1.53,1.95,-0.02,-2.4,0.18,0.1,0.85,0.0,-0.88,1.85,4.37,-0.14,0.04,-0.07,-0.08,0.02,0.27,0.0,0.0,4.37,0.06,-0.04,0.27
33,"Charles and Candace Nelson traded their investment banking careers in Silicon Valley for the sweet sweet life as captains of the cupcake and confectionery chain, Sprinkles. Now they're putting both their consumer and brand development skills and former invest…","""Amazing Stories,"" the anthology series first created by Steven Spielberg 35 years ago, returns to Apple TV+.",0.0,222,39,3,19,2,19.5,5.6923076923076925,0,0.0,0.0,5.128205128205128,0.0,29,0,0,0,0,0,2,0,0,29,0,0,2,129.0,22.0,2.0,10.0,0.0,2.5,0.22,0.0,0.0,0.0,5.13,0.0,12.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,33.0,4.91,1.44,2.12,-0.02,-2.44,0.19,0.1,0.6,0.0,-0.77,1.74,4.36,-0.14,0.04,-0.07,-0.09,0.02,0.28,0.0,0.0,4.36,0.06,-0.04,0.28
