,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
53,"Italy announced a sweeping quarantine early Sunday for its northern regions, igniting travel chaos as it restricted the movements of a quarter of its people in a bid to halt the new coronavirus' relentless march across Europe.","Elizabeth Warren's shock-and-awe attacks on Michael Bloomberg have won her the hearts -- and dollars -- of many liberal Democrats, infusing new oxygen into a campaign that looked to be on the verge of collapse after two disappointing finishes in Iowa and New …",1.0,190.0,37.0,4.0,13.0,2.0,37.0,5.135135135135135,0.0,0.0,0.0,2.7027027027027026,8.108108108108109,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,3.0,-27.0,-7.0,-1.0,-3.0,1.0,-7.0,0.2,0.0,-20.0,0.0,0.43,1.29,-6.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-3.06,-1.49,0.08,-1.32,0.04,-0.29,0.16,-0.03,-6.6,0.0,0.42,1.07,-1.54,-0.04,-0.03,-0.01,-0.03,-0.04,-0.08,-0.04,0.0,-1.54,-0.01,-0.07,-0.08
54,"Ireland faced political turmoil Sunday as an exit poll from the weekend's parliamentary election suggested that Sinn Fein, a left-wing party committed to reunification of the island, finished in a virtual dead heat with the two parties that have governed sinc…","Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",1.0,220.0,41.0,6.0,15.0,1.0,41.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,52.0,6.0,0.0,6.0,-1.0,6.0,0.57,0.0,-33.33,0.0,0.0,4.88,5.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,0.0,5.0,0.0,0.0,-3.0,-2.22,-1.34,0.09,-1.26,0.02,0.01,0.16,-0.03,-6.79,0.0,0.39,1.07,-1.41,-0.04,-0.03,-0.02,-0.02,-0.04,-0.09,-0.04,0.0,-1.41,-0.01,-0.07,-0.09
55,"According to John Sculley, who served as Apple's CEO from 1983 to 1993 and currently serves as chairman of pharmacy benefit management company RxAdvance, low prices and the convenience of providing healthcare at a well-known location is going to cause a 'cons…","Since Evelyn Yang told her story, nearly 40 additional people have alleged sexual misconduct by OB-GYN Robert Hadden, who avoided prison time in a 2016 plea deal.",1.0,219.0,42.0,7.0,15.0,1.0,42.0,5.214285714285714,0.0,14.285714285714285,0.0,7.142857142857142,0.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,83.0,15.0,3.0,3.0,-1.0,15.0,0.18,0.0,14.29,0.0,7.14,-7.41,4.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,4.0,0.0,0.0,-2.0,-1.43,-1.17,0.12,-1.2,-0.01,0.31,0.16,-0.03,-6.71,0.0,0.48,0.98,-1.34,-0.04,-0.02,-0.02,0.0,-0.04,-0.1,-0.04,0.0,-1.34,-0.01,-0.07,-0.1
56,"One options trader won big on Joe Biden's Super Tuesday performance, cashing in on a sizable bullish bet on one health-care name.","It might sound strange, but Bernie Sanders right now has a lot in common with Donald Trump from 2016.",1.0,108.0,22.0,2.0,10.0,2.0,22.0,4.909090909090909,0.0,0.0,0.0,9.090909090909092,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,25.0,3.0,-1.0,5.0,0.0,3.0,0.54,0.0,0.0,0.0,3.83,-5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.61,-1.37,0.06,-1.24,-0.01,0.25,0.15,-0.03,-6.89,0.0,0.61,0.89,-1.49,-0.04,-0.02,-0.02,0.02,-0.04,-0.11,-0.04,0.0,-1.49,-0.01,-0.07,-0.11
57,"Health care stocks are surging after Joe Biden's Super Tuesday sweep, and traders expect to see more gains for the group.","After Joe Biden's stunning comeback on Super Tuesday, the Democratic Party is once again facing the nightmare of 2016: a collision course between its establishment candidate and Bernie Sanders that could leave the party fractured and weakened come November.",1.0,101.0,21.0,4.0,11.0,2.0,21.0,4.809523809523809,0.0,25.0,0.0,4.761904761904762,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-118.0,-18.0,-2.0,-5.0,0.0,-18.0,-0.81,0.0,8.33,0.0,2.2,-2.56,-13.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-3.87,-1.57,0.04,-1.26,-0.02,0.18,0.14,-0.03,-6.63,0.0,0.65,0.81,-1.59,-0.04,-0.02,-0.02,0.01,-0.04,-0.12,-0.04,0.0,-1.59,-0.01,-0.07,-0.12
58,"Medical experts say coronavirus COVID-19 and Ebola outbreaks show that robotic medicine can help fight infectious disease, but the goal needs to be applications in everyday health care.","The warning signs around Mike Bloomberg's campaign started flashing in early February. And by Tuesday night, it was clear that all the money in the former New York mayor's bank account couldn't save his sinking campaign.",1.0,158.0,28.0,7.0,9.0,2.0,28.0,5.642857142857143,0.0,14.285714285714285,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-27.0,-8.0,1.0,-6.0,-1.0,10.0,0.5,0.0,-2.38,0.0,-2.78,-5.56,-4.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,-4.12,-1.65,0.06,-1.31,-0.02,0.23,0.15,-0.03,-6.56,0.0,0.62,0.73,-1.57,-0.04,-0.02,-0.02,0.0,-0.04,-0.13,-0.04,0.0,-1.57,-0.01,-0.07,-0.13
59,"While most of the proposals involving Medicare are largely aimed at behind-the-scenes shifts, the budget also would make it easier for older Americans to opt out of Medicare and would allow recipients to put money in tax-advantaged accounts earmarked for heal…","Gwyneth Paltrow isn't taking any risks. On her way to Paris, the actress posted a picture to Instagram showing herself taking precaution against the coronavirus.",1.0,220.0,41.0,10.0,10.0,1.0,41.0,5.365853658536586,0.0,10.0,0.0,2.4390243902439024,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,83.0,16.0,5.0,0.0,-2.0,28.5,-0.11,0.0,10.0,0.0,2.44,-4.0,10.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,-3.34,-1.51,0.14,-1.34,-0.04,0.49,0.15,-0.03,-6.56,0.0,0.62,0.65,-1.54,-0.04,-0.02,-0.01,-0.01,-0.04,-0.12,-0.04,0.0,-1.54,-0.01,-0.08,-0.12
60,"If you failed to use all the money in your health-care flexible spending account in 2019, you're running out of time to do so. March 15 is the deadline for employees who received a reprieve from their employers. Here's how to best use the money.","Testing for coronavirus is expanded to patients who have a doctor's order, CDC says CNN WHO Says The Coronavirus Global Death Rate Is 3.4%, Higher Than Earlier Figures ScienceAlert What are the symptoms of Coronavirus and what you should do? | Covid-19 WION U…",1.0,201.0,45.0,9.0,12.0,4.0,15.0,4.466666666666667,0.0,11.11111111111111,0.0,4.444444444444445,2.2222222222222223,35.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,-16.0,1.0,-2.0,-8.0,2.0,0.0,-0.47,-1.0,-7.07,0.0,4.44,-0.05,-7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,-7.0,0.0,0.0,2.0,-2.89,-1.31,0.2,-1.34,-0.02,0.32,0.13,-0.03,-6.55,0.0,0.66,0.61,-1.41,-0.04,-0.02,0.0,0.01,-0.04,-0.08,-0.04,0.0,-1.41,-0.01,-0.08,-0.08
61,"In order to attract more interest in caring for our nation's veterans, Caragher and two classmates envisioned a ""shadowing"" program for aspiring doctors at Veterans Affairs medical centers.","Health care is a big issue for Democratic voters this year. But for Republicans, not so much.",1.0,162.0,28.0,4.0,11.0,2.0,28.0,5.785714285714286,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,85.0,11.0,3.0,5.0,-1.0,19.5,1.26,0.0,-100.0,0.0,0.0,-5.88,11.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,-3.08,-1.39,0.17,-1.35,-0.02,0.37,0.14,-0.03,-6.72,0.0,0.63,0.53,-1.43,-0.04,-0.02,0.0,0.02,-0.05,-0.09,-0.04,0.0,-1.43,-0.01,-0.06,-0.09
62,"Paying medical bills on a credit card may seem like a quick fix, but it could cost you more in the long run. CNBC Select spoke to experts about what to consider before charging medical debt.","The US Food and Drug Administration is aware of ""spot shortages,"" but nothing widespread yet, of medical devices due to the coronavirus epidemic. Of particular concern are personal protective equipment such as masks, respirators, gloves and surgical gowns.",1.0,155.0,36.0,8.0,9.0,3.0,18.0,4.305555555555555,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,-64.0,-2.0,6.0,-6.0,0.0,-1.0,-1.46,0.0,-100.0,0.0,0.15,-2.49,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,2.0,-3.38,-1.34,0.21,-1.39,-0.01,0.25,0.12,-0.03,-6.88,0.0,0.64,0.51,-1.38,-0.04,-0.02,0.0,0.01,-0.05,-0.07,-0.04,0.0,-1.38,-0.01,-0.06,-0.07
63,"""The history of New Hampshire picking people who go on to be president of the United States, at least for the last half-century, hasn't been wonderful,"" David Rubenstein told CNBC.","The influential Culinary Union distributed a flier that says Vermont Sen. Bernie Sanders would ""End Culinary healthcare"" if elected president of the United States.",1.0,151.0,30.0,6.0,11.0,2.0,30.0,5.033333333333333,0.0,33.33333333333333,0.0,3.3333333333333335,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,11.0,6.0,1.0,-1.0,-1.0,18.0,-0.8,0.0,33.33,0.0,-0.83,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-3.73,-1.39,0.22,-1.41,-0.01,0.32,0.12,-0.03,-6.51,0.0,0.66,0.44,-1.4,-0.04,-0.02,-0.0,-0.0,-0.05,-0.08,-0.04,0.0,-1.4,-0.01,-0.06,-0.08
64,"Bernie Sanders' ""very, very different"" economic plan is unlikely to triumph over President Donald Trump's if he wins the Democratic Party presidential nomination, according to U.S. Treasury Secretary Steven Mnuchin.",Jorge Trejo-Ibarra lit up when Bernie Sanders talked about health care at a Las Vegas rally over the weekend.,1.0,186.0,30.0,4.0,13.0,4.0,10.333333333333334,6.2,0.0,25.0,0.0,6.666666666666667,3.3333333333333335,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,95.0,11.0,2.0,4.0,2.0,-8.67,1.41,0.0,25.0,0.0,6.67,3.33,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,-3.53,-1.43,0.2,-1.39,0.01,0.09,0.13,-0.03,-6.28,0.0,0.72,0.42,-1.39,-0.04,-0.02,-0.0,-0.01,-0.05,-0.07,-0.04,0.0,-1.39,-0.01,-0.06,-0.07
65,"Personal finance website WalletHub ranked all 50 U.S. states in terms of optimal conditions for retirees, comparing 47 key indicators of retirement-friendliness. Click the map to see how each state measures up.","Nobody but the people who work at the Life Care Center, home to about 108 patients, and other health care workers are being allowed into the nursing care and rehabilitation facility in the Seattle suburb of Kirkland.",1.0,179.0,32.0,5.0,12.0,5.0,8.25,5.59375,0.0,0.0,0.0,3.125,0.0,30.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-1.0,-5.0,1.0,-5.0,3.0,-28.75,0.73,0.0,-25.0,0.0,0.42,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.44,-1.44,0.19,-1.39,0.05,-0.16,0.14,-0.03,-6.44,0.0,0.74,0.35,-1.34,-0.04,-0.02,0.01,0.01,-0.05,-0.08,-0.04,0.0,-1.34,-0.01,-0.06,-0.08
66,The North Carolina case appears to be the first domestic travel-related infection in the U.S.,"Pete Buttigieg will begin airing a new television ad in South Carolina on Friday night that attacks Sen. Bernie Sanders by name over his ""Medicare for All"" health care plan.",1.0,79.0,15.0,2.0,5.0,3.0,8.0,5.266666666666667,0.0,50.0,0.0,0.0,6.666666666666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-65.0,-15.0,-2.0,-12.0,0.0,-7.0,0.47,0.0,50.0,0.0,0.0,3.33,-17.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-17.0,0.0,0.0,-1.0,-4.85,-1.71,0.14,-1.49,0.06,-0.41,0.14,-0.03,-5.85,0.0,0.7,0.39,-1.56,-0.04,-0.02,0.01,-0.0,-0.05,-0.09,-0.04,0.0,-1.56,-0.01,-0.06,-0.09
67,"Indeed analyzed its database of job listings to find the ones that offer the most in pay, opportunity and growth.","Sen. Elizabeth Warren savaged Sen. Amy Klobuchar's health care plan during Wednesday night's Democratic presidential debate as ""like a Post-it Note"" amid a forceful confrontation over her primary rival's approach to the cornerstone campaign issue.",1.0,94.0,20.0,3.0,7.0,2.0,20.0,4.7,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,-119.0,-15.0,2.0,-12.0,-2.0,8.33,-1.39,0.0,0.0,0.0,-5.71,-14.29,-13.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-6.0,-1.89,0.1,-1.56,0.06,-0.48,0.13,-0.03,-6.01,0.0,0.67,0.32,-1.69,-0.04,-0.02,0.02,-0.01,-0.05,-0.09,-0.04,0.0,-1.69,-0.01,-0.06,-0.09
68,"New York officials confirmed on Sunday its first coronavirus case, a woman who recently traveled to Iran and is currently isolated in her home.","About 124 health care workers -- including at least 36 nurses -- are under self-quarantine after possible exposure to the coronavirus patient admitted to UC Davis Medical Center last week, a nurse union said.",1.0,120.0,24.0,4.0,9.0,2.0,24.0,5.0,0.0,25.0,0.0,0.0,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,-55.0,-10.0,0.0,-6.0,0.0,-10.0,-0.15,0.0,0.0,0.0,-2.94,4.17,-6.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,-6.0,0.0,0.0,3.0,-6.74,-2.01,0.08,-1.6,0.05,-0.49,0.12,-0.03,-5.81,0.0,0.64,0.32,-1.73,-0.04,-0.02,0.02,-0.02,-0.05,-0.05,-0.04,0.0,-1.73,-0.01,-0.06,-0.05
69,"Minnesota Sen. Amy Klobuchar is slowly making gains as a potential front-runner in the Democratic presidential election. As a mom to one daughter, 24-year-old Abigail Klobuchar Bessler, the senator often credits motherhood with helping to jump start her caree…",A market meltdown. Surging recession fears. And a sudden spotlight on America's health care system. Goldman Sachs is warning Wall Street that the coronavirus could cost President Donald Trump the election.,1.0,222.0,39.0,6.0,15.0,3.0,13.0,5.6923076923076925,0.0,16.666666666666664,0.0,5.128205128205128,2.564102564102564,31.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,47.0,8.0,1.0,-3.0,-2.0,5.25,0.05,0.0,-3.33,0.0,5.13,-10.34,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,-5.99,-1.92,0.09,-1.55,0.06,-0.65,0.13,-0.03,-5.73,0.0,0.68,0.29,-1.67,-0.04,-0.02,0.01,-0.01,-0.05,-0.03,-0.04,0.0,-1.67,-0.01,-0.06,-0.03
70,"In Finland, the cost of giving birth is next to nothing. In the U.S., recent studies suggest that the out-of-pocket spending for maternity care costs $4,500 on average, meanwhile maternal mortality rates are increasing. Here, experts explain the broader impli…","Back and neck pain plagues millions of Americans and sucks more health care dollars than any other condition, a new study says. It's time to try some lifestyle changes, experts say.",1.0,221.0,40.0,7.0,14.0,5.0,8.4,5.525,0.0,28.57142857142857,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,70.0,9.0,3.0,0.0,2.0,-7.1,0.65,0.0,28.57,0.0,0.0,-6.45,5.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.29,-1.81,0.11,-1.51,0.1,-0.87,0.13,-0.03,-5.48,0.0,0.65,0.23,-1.57,-0.04,-0.02,0.01,-0.01,-0.05,-0.04,-0.04,0.0,-1.57,-0.01,-0.06,-0.04
71,"Child care costs have been growing twice as fast as overall inflation in the U.S since the 1990s. In response, several presidential candidates have rolled out proposals to address this burden on American families. Here's a look at where they stand.","The state's first novel coronavirus case is a 39-year-old health care worker who had recently returned from Iran. Gov. Andrew Cuomo calls the illness ""flu on steroids.""",1.0,208.0,41.0,8.0,11.0,5.0,10.5,5.073170731707317,0.0,12.5,0.0,2.4390243902439024,2.4390243902439024,35.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,66.0,14.0,4.0,-3.0,1.0,3.5,-0.19,0.0,-12.5,0.0,2.44,-1.26,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-4.78,-1.69,0.15,-1.52,0.13,-1.06,0.13,-0.03,-5.47,0.0,0.66,0.21,-1.46,-0.04,-0.02,0.02,-0.0,-0.05,-0.05,-0.04,0.0,-1.46,-0.01,-0.06,-0.05
72,"In addition to complying with safety guidelines from sources such as the Centers for Disease Control and Prevention, experts say these are some of the ways employers can support their workers amid the coronavirus outbreak.","While the 2020 Democratic candidates agree on a lot of things, there are differences in their platforms. Hear the promises they're each making to voters about health care, education, income inequality, immigration, gun control and the climate crisis.",1.0,188.0,35.0,5.0,14.0,2.0,35.0,5.371428571428571,0.0,20.0,0.0,2.857142857142857,2.857142857142857,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,-25.0,-3.0,0.0,-3.0,-1.0,16.0,-0.23,0.0,0.0,0.0,0.23,-2.41,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-4.56,-1.66,0.14,-1.49,0.13,-0.91,0.13,-0.03,-5.35,0.0,0.67,0.19,-1.39,-0.04,-0.02,0.04,-0.01,-0.05,-0.04,-0.04,0.0,-1.39,-0.01,-0.06,-0.04
73,"In 2019, U.S. workers quit their jobs at the fastest rate on record. Workers in these five fields are most likely to quit their jobs, according to the Bureau of Labor Statistics.","Former New York City Mayor Mike Bloomberg said the final Obamacare bill would do ""absolutely nothing to fix the big health care problems"" and also called the program ""a disgrace"" in comments made in 2010, just months after the law's passage.",1.0,147.0,32.0,4.0,11.0,5.0,8.25,4.59375,0.0,25.0,0.0,3.125,0.0,24.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,-54.0,-9.0,-2.0,-7.0,3.0,-32.75,-0.31,0.0,25.0,0.0,3.12,-4.88,-11.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,-11.0,0.0,0.0,2.0,-4.9,-1.66,0.12,-1.5,0.16,-1.12,0.12,-0.03,-5.16,0.0,0.68,0.13,-1.43,-0.04,-0.02,0.05,0.01,-0.05,-0.02,-0.04,0.0,-1.43,-0.01,-0.06,-0.02
74,"""The greater the extent that Biden is seen as the Democratic nominee, I think investors will be comforted,"" Evercore founder Roger Altman said.","Cardiovascular disease was, and still is, our No. 1 killer. It's a major source of our health care costs, and causes disability and related economic loss. At its peak, in the 1960s, among people over age 35, 1 in 100 died of heart disease every year -- a rate…",1.0,121.0,23.0,7.0,8.0,2.0,23.0,5.260869565217392,0.0,28.57142857142857,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,-91.0,-26.0,3.0,-10.0,-2.0,10.75,0.93,0.0,28.57,0.0,0.0,-6.12,-13.0,0.0,0.0,0.0,-4.0,1.0,-1.0,0.0,0.0,-13.0,1.0,-2.0,-1.0,-5.58,-1.79,0.14,-1.55,0.15,-1.13,0.12,-0.03,-4.94,0.0,0.65,0.08,-1.51,-0.04,-0.02,0.04,-0.0,-0.03,-0.03,-0.04,0.0,-1.51,0.0,-0.07,-0.03
75,"Over the past 20 years, the Bill and Melinda Gates Foundation has spent $53.8 billion, on issues ranging from public health to economic development. But in their 2020 Annual Letter titled Microsoft co-founder Bill Gates and his wife, former Microsoft General …","The Culinary Union, Nevada's largest labor union and political organizing force, will not endorse a candidate ahead of the February 22 Democratic caucuses there, the union's leaders announced Thursday -- just days after it criticized Vermont Sen. Bernie Sande…",1.0,219.0,42.0,4.0,18.0,3.0,14.333333333333334,5.214285714285714,0.0,0.0,0.0,0.0,2.380952380952381,32.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,-3.0,3.0,0.0,0.0,1.0,-5.17,-0.48,0.0,0.0,0.0,-2.56,-0.18,-5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,-4.96,-1.67,0.12,-1.47,0.16,-1.26,0.12,-0.03,-5.1,0.0,0.62,0.06,-1.45,-0.04,-0.02,0.04,0.04,-0.03,-0.02,-0.04,0.0,-1.45,0.0,-0.07,-0.02
76,"Having a new baby can not only change your sleep patterns, it can also change how you file your taxes. Thankfully, the IRS has quite a few breaks for parents that could help put extra money back in your pocket. Here's a look at how parents could cut their bil…","The longtime journalist writes that the former NY City mayor can take on Trump--will bring Americans together, owe no favors to anyone, restore citizens' faith in a government that takes on climate change, health care costs and more--and help the country rega…",1.0,211.0,50.0,13.0,12.0,3.0,16.666666666666668,4.22,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,0.0,6.0,-8.0,8.0,4.0,-6.0,2.0,-25.33,-0.99,0.0,0.0,0.0,-2.38,2.0,-2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-2.0,0.0,0.0,6.0,-4.45,-1.44,0.22,-1.46,0.17,-1.35,0.1,-0.03,-5.25,0.0,0.59,0.03,-1.36,-0.04,-0.03,0.05,0.03,-0.04,0.05,-0.04,0.0,-1.36,0.0,-0.07,0.05
77,"Schools across the country from Oregon to Rhode Island have begun to cancel classes among growing COVID-19 coronavirus fears. On Monday, at least a dozen schools in the greater Seattle area canceled classes and on Tuesday, at least two New York high schools a…","James Phillips writes that as an emergency physician at an urban hospital in Washington, D.C., this is personal: ""I will likely become infected in the next few months. It's just simple math that I have accepted."" But there are ways to stop the virus from over…",1.0,217.0,44.0,6.0,19.0,2.0,22.0,4.931818181818182,0.0,0.0,0.0,0.0,2.272727272727273,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,-2.0,-4.0,7.0,-3.0,12.2,0.26,0.0,-20.0,0.0,0.0,-4.25,-6.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,-3.88,-1.3,0.22,-1.37,0.16,-1.37,0.1,-0.03,-5.4,0.0,0.57,0.01,-1.3,-0.04,-0.03,0.05,0.04,-0.04,0.04,-0.04,0.0,-1.3,0.0,-0.07,0.04
78,"The Centers for Disease Control said Tuesday that Americans should prepare for the coronavirus to spread to the U.S. ""Now is the time for businesses, hospitals, communities, schools and everyday people to begin preparing,"" she said. Here, experts explain what…","In Calhoun, Georgia, a city of around 16,000 residents 70 miles outside of Atlanta, Walmart is testing out a new health center. If successful, Walmart may expand its initiative across the United States, potentially upending the way millions of Americans recei…",1.0,221.0,40.0,9.0,15.0,4.0,10.25,5.525,0.0,11.11111111111111,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,-1.0,3.0,0.0,2.0,-10.25,0.16,0.0,-5.56,0.0,-2.44,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-3.27,-1.21,0.27,-1.33,0.18,-1.54,0.1,-0.03,-5.4,0.0,0.54,-0.04,-1.25,-0.04,-0.03,0.05,0.03,-0.04,0.05,-0.04,0.0,-1.25,0.0,-0.07,0.05
79,"In the face of what may be the most serious threat to the American homeland during his presidency, President Trump has made a stunning and groundbreaking decision: he actually gave the vice president an important job, Jake Novak writes.",Washington state health officials are investigating a possible outbreak of coronavirus at a long-term nursing facility in which two people tested positive for the disease.,1.0,198.0,39.0,7.0,12.0,2.0,39.0,5.076923076923077,0.0,14.285714285714285,0.0,7.6923076923076925,5.128205128205128,35.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,51.0,14.0,4.0,2.0,0.0,14.0,-0.8,0.0,-19.05,0.0,3.69,1.13,12.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,-2.96,-1.13,0.29,-1.33,0.17,-1.35,0.1,-0.03,-5.36,0.0,0.61,-0.03,-1.15,-0.04,-0.03,0.06,0.02,-0.04,0.06,-0.04,0.0,-1.15,0.0,-0.07,0.06
