,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
4,"""I don't have a bad feeling against tourists or the Chinese. I drive a taxi, tourists are my breadbasket,"" the driver said","A research base at the tip of Antarctica recorded the highest temperature on record for the continent. With an influx of tourists, CNN's Robyn Curnow look at what climate activists are saying is the long-term forecast for this remote land.",0.0,101.0,22.0,5.0,7.0,2.0,11.0,4.590909090909091,0.0,20.0,0.0,0.0,4.545454545454546,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,-99.0,-18.0,0.0,-9.0,-1.0,-9.0,-0.41,0.0,-20.0,0.0,0.0,4.55,-14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-14.0,2.0,0.0,0.0,-0.85,0.31,-0.6,2.98,0.29,-8.35,-0.15,-0.04,-2.17,0.0,-2.66,-0.95,-1.17,-0.02,-0.06,-0.05,0.64,0.12,0.01,0.0,0.0,-1.17,0.4,-0.2,0.01
5,A rare and looted crown from the 18th century was returned to Ethiopia on Thursday after it was discovered in the Netherlands two decades ago. The Dutch government facilitated the handover “with the belief that it has a duty to restitute this important artifa…,"Virgin Galactic, the ambitious space tourism startup founded by British entrepreneur Richard Branson, posted a net loss of $73 million for the fourth quarter.",0.0,217.0,44.0,9.0,11.0,2.0,22.0,4.931818181818182,0.0,22.22222222222222,0.0,2.272727272727273,0.0,34.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,82.0,20.0,7.0,1.0,0.0,-2.0,-0.69,0.0,22.22,0.0,-1.89,-4.17,12.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,8.72,2.34,0.17,2.51,0.19,-7.3,-0.16,-0.04,-0.8,0.0,-2.28,-1.29,0.29,-0.02,-0.06,-0.09,0.54,0.09,0.27,0.0,0.0,0.29,0.33,-0.2,0.27
6,"(Bloomberg) -- China and Japan agreed to delay the first state visit of a Chinese leader to Tokyo in about a decade due to coronavirus worries, a move that c...","Stadiums, museums and other popular destinations throughout Italy remain deserted as coronavirus fears continue to paralyze tourism in the country. CNN's Melissa Bell has the latest.",0.0,131.0,30.0,4.0,10.0,2.0,30.0,4.366666666666666,0.0,0.0,0.0,0.0,6.666666666666667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-26.0,4.0,0.0,-1.0,-1.0,17.0,-1.67,0.0,0.0,0.0,-3.85,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,1.8,0.0,2.03,0.11,-5.41,-0.25,-0.04,-2.99,0.0,-2.33,-0.59,-0.09,-0.02,-0.06,-0.11,0.32,0.06,0.18,0.0,0.0,-0.09,0.29,-0.2,0.18
7,"South Africa's first coronavirus case came from Italy via Dubai to the main airport in the eastern city of Durban, the health minister said on Friday.  Z...","Prince Harry has asked attendees at a tourism conference to call him simply ""Harry,"" as he begins his final round of public engagements before beginning a new chapter away from the British royal family.",0.0,129.0,27.0,2.0,13.0,3.0,13.5,4.777777777777778,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-40.0,-7.0,-3.0,2.0,1.0,-20.5,-0.19,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-7.0,0.0,0.0,-3.0,-1.08,1.01,-0.38,2.05,0.19,-6.05,-0.26,-0.04,-4.64,0.0,-2.37,-0.89,-0.25,-0.02,-0.06,-0.13,0.16,0.05,0.11,0.0,0.0,-0.25,0.25,-0.2,0.11
8,"There are signs the escalating coronavirus outbreak has begun to weigh on business sentiment in the United States, a report by the Federal Reserve released on Wednesday showed, even as the U.S. economy expanded at a modest to moderate pace over the past sever…","We live to travel. It's our passion, our hobby, our vocation and our job. So the increasing restrictions on movement that are being put in place to combat the spread of the coronavirus hits us right in our hearts.",0.0,217.0,44.0,9.0,15.0,3.0,15.0,4.931818181818182,0.0,11.11111111111111,0.0,2.272727272727273,2.272727272727273,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,42.0,5.0,0.0,5.0,-1.0,2.0,0.44,0.0,0.0,0.0,-2.86,2.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,0.0,5.33,2.29,0.11,2.29,0.24,-6.38,-0.25,-0.04,-4.69,0.0,-2.15,-0.88,0.52,-0.02,-0.06,-0.14,0.04,0.03,0.05,0.0,0.0,0.52,0.22,-0.2,0.05
9,"(Bloomberg) -- Some Chinese cities have begun to restrict arrivals from overseas, as growing coronavirus outbreaks elsewhere prompt the country to enact curb...",Visitors to the famously liberal Dutch capital could be restricted from accessing coffee shops after a survey reveals many young visitors only come to Amsterdam to experience its drug culture.,0.0,138.0,23.0,6.0,7.0,2.0,23.0,6.0,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-25.0,-7.0,-1.0,-3.0,0.0,-7.0,0.57,0.0,-14.29,0.0,1.01,1.01,-6.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,2.55,1.21,0.2,1.68,0.19,-5.85,-0.14,-0.04,-5.83,0.0,-1.77,-0.66,-0.07,-0.02,-0.06,-0.15,-0.06,0.02,0.01,0.0,0.0,-0.07,0.2,-0.2,0.01
10,Indonesia's foreign minister on Thursday urged Saudi Arabia to allow its citizens to continue their Umrah pilgrimage after hundreds were stranded at Jakarta airport when the kingdom suspended foreign entry for the Umrah over coronavirus concerns. Indonesia is…,A spectacular restoration project at Pompeii means visitors can now visit the famed House of Lovers for the first time in 40 years.,0.0,223.0,38.0,6.0,18.0,2.0,19.0,5.868421052631579,0.0,16.666666666666664,0.0,0.0,2.631578947368421,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,114.0,15.0,3.0,10.0,0.0,-4.0,1.13,0.0,16.67,0.0,-8.7,2.63,9.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,1.69,0.27,2.18,0.14,-5.78,-0.06,-0.04,-5.26,0.0,-1.85,-0.64,0.26,-0.02,-0.06,-0.16,-0.14,0.01,0.15,0.0,0.0,0.26,0.18,-0.2,0.15
11,"Coronavirus infections in Italy rose 50% Sunday and the U.S. government issued its strongest travel warning yet, advising Americans against any travel to two regions in northern Italy that have been hard hit by the virus that first emerged in China in Decembe…","Britain's Prince Harry and Meghan, Duchess of Sussex have marked their final engagement as senior members of the royal family by attending the annual Commonwealth Service at Westminster Abbey.",0.0,218.0,43.0,6.0,17.0,3.0,14.666666666666666,5.069767441860465,0.0,16.666666666666664,0.0,2.3255813953488373,9.30232558139535,31.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,54.0,14.0,3.0,4.0,1.0,-14.33,-0.59,0.0,16.67,0.0,2.33,9.3,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.13,2.51,0.33,2.51,0.19,-6.08,-0.06,-0.04,-4.78,0.0,-1.72,-0.06,0.63,-0.02,-0.06,-0.17,-0.04,0.0,0.19,0.0,0.0,0.63,0.17,-0.2,0.19
12,"The number of cases from the new coronavirus topped 100,000 worldwide as the US battled to contain an outbreak on board a stranded cruise ship where 21 people have tested positive. The World Health Organization called the spread of the virus ""deeply concernin…","While there's no doubt that having your vacation interrupted by a fast-spreading virus that's infected more than 108,000 globally and killed more than 3,800 is a major inconvenience, there are surely worse places to be confined than a luxury Maldives resort.",0.0,218.0,43.0,7.0,15.0,2.0,21.5,5.069767441860465,0.0,0.0,0.0,2.3255813953488373,4.651162790697675,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,-3.0,7.0,0.0,-19.5,-0.25,0.0,-30.0,0.0,-0.11,-12.42,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,15.63,3.2,0.46,2.64,0.15,-5.81,-0.06,-0.04,-5.66,0.0,-1.62,0.07,1.24,-0.02,-0.06,-0.18,0.04,-0.0,0.15,0.0,0.0,1.24,0.15,-0.2,0.15
13,"Thailand threw possibly tens of thousands of holiday plans into confusion after the health minister ordered any new arrivals from eight countries to undergo quarantine for the coronavirus, before swiftly reversing the decision. Health minister Anutin Charnvir…",Australia was already grappling with extreme heat and one of the worst droughts on record when devastating bushfires tore through the bone dry land.,0.0,224.0,37.0,4.0,17.0,2.0,18.5,6.054054054054054,0.0,0.0,0.0,0.0,2.7027027027027026,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,99.0,13.0,1.0,10.0,0.0,-5.5,0.85,0.0,-33.33,0.0,0.0,-5.63,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.05,3.37,0.36,2.89,0.11,-5.79,0.01,-0.04,-6.41,0.0,-1.69,0.04,1.41,-0.02,-0.06,-0.18,0.04,-0.01,0.11,0.0,0.0,1.41,0.14,-0.2,0.11
14,"To escape the confines of his Hong Kong ""coffin home"", or two square meters (21.5 square feet) of living space, Simon Wong usually spends his days ...","President Donald Trump is riding into the 2020 campaign on a solid economy. Job creation remains strong, consumer sentiment is up and stocks rose 20% last year.",0.0,124.0,27.0,4.0,10.0,3.0,13.5,4.592592592592593,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,-10.0,0.0,-1.0,-2.0,0.0,0.0,-0.37,0.0,-40.0,0.0,-7.41,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,2.0,15.35,2.84,0.27,2.64,0.15,-6.11,-0.02,-0.04,-7.06,0.0,-1.75,-0.16,0.96,-0.02,-0.06,-0.12,0.11,-0.01,0.21,0.0,0.0,0.96,0.13,-0.2,0.21
15,Palestinian President Mahmoud Abbas declared a 30-day state of emergency on Thursday and Bethlehem's Church of the Nativity was closed following the discovery of seven cases of coronavirus in the traditional birthplace of Jesus. The decree was announced by Pa…,"It's the biggest sporting event in the world, but do the Olympic Games really offer a tourism transformation, or just leave cities saddled with disused venues? CNN Travel looks into the phenomenon.",0.0,221.0,40.0,6.0,16.0,2.0,20.0,5.525,0.0,33.33333333333333,0.0,0.0,2.5,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,55.0,8.0,-1.0,5.0,0.0,4.0,0.34,-1.0,33.33,0.0,0.0,2.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.17,3.2,0.31,2.8,0.12,-5.98,0.0,-0.04,-5.54,0.0,-1.81,-0.19,1.13,-0.02,-0.06,-0.13,0.1,-0.02,0.17,0.0,0.0,1.13,0.12,-0.2,0.17
16,Governor Andrew Cuomo has declared a state of emergency in New York following the coronavirus outbreak as the total number of infected nationwide hit 400 and two deaths in Florida became the first fatalities on the East Coast.Mr Cuomo made the announcement on…,"Normally a tourist hotspot, Kyoto, Japan is now surprisingly empty of travelers -- and a local ad campaign is capitalizing on the fact.",0.0,218.0,43.0,5.0,19.0,2.0,22.0,5.069767441860465,0.0,0.0,0.0,0.0,6.976744186046512,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,105.0,20.0,2.0,11.0,0.0,-1.0,0.16,0.0,-66.67,0.0,0.0,6.98,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.49,3.69,0.29,3.12,0.1,-5.75,-0.0,-0.04,-6.17,0.0,-1.86,0.06,1.39,-0.02,-0.06,-0.14,0.16,-0.02,0.14,0.0,0.0,1.39,0.12,-0.2,0.14
17,"SYDNEY/SEOUL (Reuters) - Governments ramped up measures on Thursday to battle a global pandemic of the coronavirus as the number of infections outside China, the source of the outbreak, for the first time surpassed those appearing inside the country. Australi…",SpaceX has signed a deal with a space tourism company to organize a trip orbiting the Earth for a handful of adventurous travelers.,0.0,221.0,40.0,4.0,15.0,2.0,20.0,5.525,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,112.0,17.0,0.0,6.0,0.0,-3.0,0.79,0.0,0.0,0.0,-4.35,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.72,3.95,0.22,3.18,0.08,-5.65,0.02,-0.04,-6.72,0.0,-1.91,0.16,1.57,-0.02,-0.06,-0.14,0.09,-0.02,0.11,0.0,0.0,1.57,0.11,-0.2,0.11
18,"Saudi Arabia on Thursday closed its borders to foreign ""umrah"" pilgrims and to tourists from at least 25 countries where the new coronavirus has been found. Muslims are currently applying for visas for the minor umrah pilgrimage, which can take place at any t…","From towering Star Wars sculptures and a 100-meter-long snow slide to food and parties, Sapporo's snow festival is a major tourism magnet for Japan's northernmost prefecture of Hokkaido.",0.0,217.0,44.0,8.0,13.0,2.0,22.0,4.931818181818182,0.0,25.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,58.0,16.0,5.0,1.0,0.0,-6.0,-0.75,0.0,-8.33,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,24.5,4.4,0.37,3.12,0.05,-5.46,0.01,-0.04,-5.9,0.0,-1.95,-0.01,2.0,-0.02,-0.06,-0.15,0.09,-0.03,0.13,0.0,0.0,2.0,0.11,-0.2,0.13
19,"Ann Lovell had never owned a passport before last year. Now, the 62-year-old teacher is a frequent flier, traveling every few months to Tijuana, Mexico, to buy medication for rheumatoid arthritis — with tickets paid for by the state of Utah’s public insurer. …","Hawaii, historically marketed as a playground full of escapist pleasures, finds itself needing to course correct. Seeking more responsible guests, the islands are looking for a bit of restraint -- and deference from visitors to the tropical paradise.",0.0,217.0,44.0,7.0,18.0,3.0,14.666666666666666,4.931818181818182,0.0,14.285714285714285,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,6.0,1.0,6.0,0.0,-4.33,-0.67,0.0,-2.38,0.0,-7.89,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.1,4.81,0.45,3.33,0.09,-5.66,-0.0,-0.04,-5.7,0.0,-1.98,-0.16,2.38,-0.02,-0.06,-0.05,0.04,-0.03,0.11,0.0,0.0,2.38,0.1,-0.2,0.11
20,(Bloomberg) -- Saudi Arabia’s Crown Prince Mohammed bin Salman has just started an oil-price war. Winning it will come at a cost he might not be ready to pay for long.If oil prices fail to recover and stay at less than half the level Saudi Arabia needs to bal…,"Trip.com, China's largest online travel platform, is feeling so much pain from the novel coronavirus outbreak that CEO Jane Sun and chairman James Liang will stop taking salaries to help the company cope with losses.",0.0,212.0,49.0,14.0,16.0,3.0,16.666666666666668,4.326530612244898,0.0,7.142857142857142,0.0,4.081632653061225,2.0408163265306123,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,2.0,30.0,14.0,8.0,-2.0,0.0,-1.33,-0.87,0.0,-9.52,0.0,4.08,-6.53,9.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,27.31,5.41,0.86,3.41,0.11,-5.74,-0.04,-0.04,-5.86,0.0,-1.82,-0.2,3.01,-0.02,-0.06,-0.06,-0.01,-0.03,0.18,0.0,0.0,3.01,0.1,-0.2,0.18
21,Anti-Chinese resentment fuels many of the calls to close the enclave's border,"Richard Branson's Virgin Galactic has been on a tear this year. The stock is up 200% so far in 2020 and even rallied Monday as the Dow plummeted more than 1,000 points. Apparently in space, nobody can hear you scream coronavirus (or bubble).",0.0,66.0,12.0,1.0,5.0,1.0,12.0,5.5,0.0,0.0,0.0,0.0,8.333333333333332,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-133.0,-31.0,-6.0,-10.0,-3.0,-2.33,0.87,0.0,-28.57,0.0,0.0,6.01,-31.0,0.0,-1.0,1.0,-3.0,0.0,-1.0,0.0,0.0,-31.0,0.0,0.0,-1.0,21.78,4.28,0.64,2.99,0.05,-6.03,-0.02,-0.04,-6.33,0.0,-1.86,0.05,2.13,-0.02,-0.06,-0.03,-0.05,-0.03,0.15,0.0,0.0,2.13,0.09,-0.2,0.15
22,"In the last four weeks, I've taken six fights throughout Asia – half domestic, half international. Here is what I have learned.",The incident provided a moment of levity to the town that's in the midst of the coronavirus crisis -- which has hit northern Italy the hardest.,0.0,106.0,22.0,5.0,5.0,3.0,11.0,4.818181818181818,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,-12.0,-4.0,1.0,-3.0,1.0,-15.0,0.28,0.0,20.0,0.0,-3.85,-3.85,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.46,3.68,0.61,2.61,0.08,-6.33,-0.03,-0.04,-5.89,0.0,-1.89,-0.08,1.76,-0.02,-0.06,-0.04,-0.0,0.01,0.13,0.0,0.0,1.76,0.13,-0.2,0.13
23,"Myanmar stopped a cruise boat carrying hundreds of tourists from docking in the country, a senior tourism official said on Tuesday, citing fears passengers c...","Niue, a Polynesian island about halfway between Fiji and the Cook Islands, has been singled out by the International Dark-Sky Association, an organization that works to end light pollution and give people more opportunities to see the stars.",0.0,136.0,25.0,6.0,11.0,2.0,25.0,5.44,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-68.0,-13.0,-1.0,-3.0,0.0,-13.0,0.07,0.0,-14.29,0.0,-2.63,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,16.67,3.26,0.62,2.51,0.06,-6.03,-0.02,-0.04,-6.32,0.0,-1.92,-0.04,1.54,-0.02,-0.06,-0.05,-0.04,0.0,0.11,0.0,0.0,1.54,0.12,-0.2,0.11
24,"Ottawa (AFP) - Canada will no longer pick up the security tab for protecting Prince Harry and his wife Meghan starting in March, the office of Public Safety Minister Bill Blair said Thursday.","Egypt has reopened the 4,700-year-old Djoser pyramid after 14 years.",0.0,159.0,33.0,5.0,17.0,2.0,33.0,4.818181818181818,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,100.0,23.0,3.0,13.0,0.0,23.0,-1.08,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,15.95,3.19,0.6,2.66,0.05,-5.43,-0.03,-0.04,-6.71,0.0,-1.95,-0.16,1.67,-0.02,-0.06,-0.05,-0.08,0.0,0.13,0.0,0.0,1.67,0.12,-0.2,0.13
25,"International donors pledged 1.15 billion euros on Monday to help Albania rebuild after a 6.4 magnitude earthquake hit the Balkan country in later November, ...","A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",0.0,136.0,25.0,4.0,10.0,4.0,8.666666666666666,5.44,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,16.0,2.0,-2.0,4.0,2.0,-14.33,0.22,0.0,-16.67,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.4,2.82,0.54,2.52,0.11,-5.81,-0.02,-0.04,-7.07,0.0,-1.98,-0.27,1.55,-0.02,-0.06,-0.06,0.0,-0.0,0.11,0.0,0.0,1.55,0.12,-0.2,0.11
26,"February is typically one of the wettest months in California, but the state is parched, and there’s no moisture in the forecastsSan Francisco and Sacramento have not seen a drop of rain this February, and climate scientists are expecting that disturbing dry …","Italy has imposed the most draconian lockdown outside mainland China as it attempts to control Europe's biggest outbreak of the novel coronavirus, restricting the movements of more than 10 million people in the northern part of the country.",0.0,218.0,43.0,9.0,15.0,1.0,43.0,5.069767441860465,0.0,33.33333333333333,0.0,0.0,2.3255813953488373,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,15.0,5.0,4.0,5.0,-1.0,5.0,-0.27,0.0,33.33,0.0,0.0,-2.94,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,15.99,3.14,0.67,2.58,0.06,-4.9,-0.02,-0.04,-6.18,0.0,-2.01,-0.28,1.66,-0.02,-0.06,-0.07,0.0,-0.0,0.09,0.0,0.0,1.66,0.11,-0.2,0.09
27,"The Red Cross called for an urgent exemption from sanctions on North Korea on Thursday to help prevent an outbreak of the coronavirus, following an epidemic ...",One of Easter Island's world-famous moai statues has been destroyed by a truck.,0.0,134.0,27.0,4.0,9.0,2.0,26.0,4.962962962962963,0.0,0.0,0.0,0.0,11.11111111111111,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,67.0,14.0,1.0,4.0,0.0,13.0,-0.19,0.0,-33.33,0.0,-7.69,11.11,9.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.48,2.87,0.61,2.43,0.04,-4.65,-0.02,-0.04,-6.53,0.0,-2.03,0.02,1.45,-0.02,-0.06,-0.08,-0.03,-0.01,0.07,0.0,0.0,1.45,0.11,-0.2,0.07
28,"Two sites in Kentucky and two in Tennessee have been added to the U.S. Civil Rights Trail, officials said Thursday.  The Muhammad Ali Center in Louisville an...","The coronavirus that has devastated China is also hurting the small businesses that shape everyday life in every corner of the world. The food we eat, the work we do and the clothes we wear -- many are reminders of the vital role China plays in the global eco…",0.0,133.0,27.0,4.0,13.0,5.0,7.0,4.925925925925926,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-79.0,-22.0,-6.0,0.0,3.0,-17.5,0.6,0.0,5.0,0.0,-2.04,-4.08,-5.0,0.0,0.0,-1.0,2.0,-3.0,0.0,0.0,0.0,-5.0,0.0,-3.0,0.0,13.03,2.61,0.55,2.42,0.13,-5.08,-0.03,-0.04,-6.0,0.0,-2.05,-0.09,1.35,-0.02,-0.06,-0.08,0.0,-0.01,0.06,0.0,0.0,1.35,0.1,-0.2,0.06
29,(Bloomberg) -- Follow Bloomberg on LINE messenger for all the business news and analysis you need.Malaysia will announce a stimulus package early next month ...,"It's the most popular tourist attraction in India, but for a few moments on Monday evening, all was still while the first couple of the United States took a romantic, sunset stroll outside the Taj Mahal.",0.0,136.0,25.0,3.0,10.0,3.0,12.5,5.44,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,-32.0,-11.0,-1.0,-2.0,1.0,-23.5,0.77,0.0,-25.0,0.0,-8.33,0.0,-5.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,11.78,2.31,0.47,2.31,0.15,-5.3,-0.02,-0.04,-6.34,0.0,-2.07,-0.19,1.26,-0.02,-0.06,-0.05,-0.03,-0.01,0.07,0.0,0.0,1.26,0.1,-0.2,0.07
30,"Australia's chief medical officer said on Monday it was no longer possible to completely prevent people with the coronavirus from entering the country, c...","Whether influenced by popular culture or chosen based on a convenient location, these places were built just for visitors and their cameras -- and, perhaps, their wallets.",0.0,133.0,24.0,4.0,6.0,2.0,24.0,5.541666666666667,0.0,25.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-12.0,-3.0,-1.0,-2.0,0.0,-3.0,0.17,0.0,5.0,0.0,-7.41,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,10.52,1.99,0.42,2.08,0.14,-5.13,-0.0,-0.04,-5.85,0.0,-2.09,-0.28,1.08,-0.02,-0.06,-0.06,-0.06,-0.01,0.09,0.0,0.0,1.08,0.1,-0.2,0.09
31,"Egypt on Thursday reopened Djoser's Step Pyramid, the first pyramid ever built, after a 14-year restoration costing nearly $6.6 million.  The pyramid, a ...","Bob Iger consistently waded into waters he didn't initially know much about and just wrangled them into a shape he could understand and deal with, writes Bill Carter, a media analyst for CNN.",0.0,132.0,24.0,3.0,8.0,4.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-27.0,-9.0,-4.0,-2.0,2.0,-25.0,0.68,0.0,0.0,0.0,-3.03,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-3.0,9.3,1.7,0.34,1.93,0.19,-5.47,0.01,-0.04,-6.18,0.0,-2.11,-0.36,0.94,-0.02,-0.06,-0.07,-0.02,-0.02,0.08,0.0,0.0,0.94,0.09,-0.2,0.08
