,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
57,Critics have raised concerns about Justice department spending in the latest Alberta budget on two key features: Crown prosecutors and court clerks.,"The 2008 election of America's first black president looked at first like racial progress. In the years since, this milestone has revealed the nation's racist underbelly, Dorothy Brown says -- a reality that Russia has exploited but 2020 Democrats don't seem …",1.0,127,22,2,11,2,22.0,5.7727272727272725,0,0.0,0.0,0.0,4.545454545454546,22,0,0,0,1,0,0,0,0,22,0,0,0,-92.0,-20.0,-7.0,-2.0,0.0,1.0,0.56,0.0,0.0,0.0,-4.76,2.16,-14.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-20.1,-4.15,-0.27,-1.58,0.47,-3.9,0.1,0.0,2.48,0.0,-0.05,0.81,-2.91,0.0,-0.01,0.03,-0.2,-0.02,-0.23,-0.06,-0.01,-2.91,0.02,-0.01,-0.23
58,"An Edmonton man who stabbed his mother to death in her kitchen three years ago was sentenced Wednesday to three years and nine months behind bars, less time served.","Two high-profile attorneys who worked for the House Judiciary Committee and played a key role in the impeachment of President Donald Trump are expected to leave the panel, the latest indication House Democrats are shifting their focus away from full-on invest…",1.0,136,29,4,11,2,29.0,4.689655172413793,0,25.0,0.0,0.0,3.4482758620689653,23,0,0,0,3,0,3,0,0,23,0,0,3,-84.0,-12.0,-3.0,-4.0,1.0,-12.0,-0.68,0.0,-3.57,0.0,-2.44,3.45,-10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-10.0,0.0,0.0,2.0,-20.53,-4.18,-0.29,-1.59,0.47,-3.83,0.09,0.0,2.68,0.0,-0.08,0.79,-2.96,0.0,-0.01,0.03,-0.15,-0.02,-0.19,-0.06,-0.01,-2.96,0.02,-0.01,-0.19
59,"An RCMP officer accused of hitting a man in custody with a traffic pylon had his charges stayed last month after he took part in a restorative justice program, according to court records.",Potty mouths will soon be free to swear to their  $@&#%! heart's content.,1.0,155,33,6,13,2,33.0,4.696969696969697,0,0.0,0.0,0.0,0.0,28,0,0,0,0,0,2,0,0,28,0,0,2,95.0,20.0,3.0,7.0,0.0,26.5,0.08,0.0,-33.33,0.0,-7.69,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,16.0,0.0,0.0,1.0,-20.64,-4.14,-0.28,-1.58,0.46,-3.69,0.07,0.0,2.47,0.0,-0.1,0.71,-2.92,0.0,-0.01,0.02,-0.16,-0.02,-0.17,-0.06,-0.01,-2.92,0.02,-0.01,-0.17
60,A former funeral director pleaded guilty Tuesday to 13 counts of faking death certificates to receive payouts from insurance companies.,"A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",1.0,116,20,3,8,2,20.0,5.8,0,0.0,0.0,0.0,10.0,18,0,0,0,1,0,0,0,0,18,0,0,0,-4.0,-3.0,-3.0,2.0,0.0,-3.0,0.58,0.0,-16.67,0.0,0.0,10.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-21.38,-4.31,-0.31,-1.64,0.45,-3.77,0.08,0.0,2.26,0.0,-0.12,0.8,-3.05,0.0,-0.01,0.02,-0.15,-0.02,-0.18,-0.06,-0.01,-3.05,0.02,-0.01,-0.18
61,"U.S. prosecutors say more time is needed to work through the “voluminous” evidence in the complex case against an alleged white supremacist group member and former Manitoba reservist, Patrik Mathews.","Elie Honig writes that Justice Sonia Sotomayor's recent, blistering dissent in an immigration case was an uncharacteristic rebuke of her conservative colleagues.",1.0,170,30,4,14,4,10.333333333333334,5.666666666666667,0,25.0,0.0,3.3333333333333335,3.3333333333333335,28,0,0,0,0,0,0,0,0,28,0,0,0,30.0,8.0,1.0,4.0,2.0,-11.67,-0.7,0.0,-8.33,0.0,3.33,-14.85,8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,8.0,0.0,0.0,-2.0,-21.22,-4.32,-0.33,-1.6,0.48,-4.0,0.09,0.0,2.46,0.0,-0.09,0.77,-3.01,0.0,-0.01,0.02,-0.16,-0.02,-0.2,-0.06,-0.01,-3.01,0.02,-0.01,-0.2
62,"The province is launching a new restorative justice pilot project in Thompson, Man., and is giving the city money to find solutions to the factors that lead to crime and victimization.",This is only the beginning -- that was the message from a group of women known as the Silence Breakers had on Monday following the conviction of Harvey Weinstein on two of five charges in a New York criminal case.,1.0,154,31,6,12,3,16.0,4.967741935483871,0,33.33333333333333,0.0,3.225806451612903,3.225806451612903,22,0,0,0,0,0,0,0,0,22,0,0,0,-20.0,-9.0,1.0,-2.0,1.0,-24.0,0.62,0.0,-6.67,0.0,3.23,0.73,-7.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-21.33,-4.31,-0.32,-1.6,0.49,-4.14,0.08,0.0,2.78,0.0,-0.06,0.75,-3.07,0.0,-0.01,0.02,-0.17,-0.02,-0.21,-0.06,-0.01,-3.07,0.02,-0.01,-0.21
63,A woman arrested in northern Manitoba for online comments threatening violence against Indigenous people has asked for forgiveness and says she has learned valuable lessons.,Mitch Landrieu offers 2020 Democrats pointers on how to connect with southern voters ahead of primary elections.,1.0,149,25,7,7,2,25.0,5.96,0,0.0,0.0,4.0,4.0,21,0,0,0,0,0,1,0,0,21,0,0,1,53.0,8.0,5.0,1.0,0.0,8.0,0.31,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-21.51,-4.39,-0.29,-1.68,0.48,-4.13,0.09,0.0,2.58,0.0,-0.01,0.74,-3.15,0.0,-0.02,0.02,-0.18,-0.02,-0.2,-0.06,-0.01,-3.15,0.02,-0.01,-0.2
64,"Manitoba's police watchdog is in court Tuesday to fight the Winnipeg Police Service's refusal to hand over notes from two cadets who witnessed the 2018 in-custody death of Matthew Fosseneuve, who was shot with a Taser.","It might sound odd to support a libertarian like Paul and then go for Bernie just a decade later, but it's much easier than it seems, writes Edwin Lyngar",1.0,183,36,5,16,2,36.0,5.083333333333333,0,40.0,0.0,0.0,5.555555555555555,30,0,0,0,2,0,0,0,0,30,0,0,0,58.0,7.0,-2.0,11.0,1.0,7.0,0.77,0.0,40.0,0.0,-10.34,2.11,3.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,-21.16,-4.3,-0.29,-1.61,0.48,-3.95,0.09,0.0,3.0,0.0,-0.04,0.75,-3.08,0.0,-0.02,0.01,-0.16,-0.02,-0.22,-0.06,-0.01,-3.08,0.02,-0.01,-0.22
65,Christyna Caldwell says she's been determined to close what she believes is a loophole in Canada's criminal code after learning the story of how her family friend was kidnapped and sexually abused.,"On the eve of their next presidential primary debate, three Democratic contenders grappled with former New York City Mayor Michael Bloomberg's presence on the stage for the first time.",1.0,166,32,11,8,2,32.0,5.1875,0,27.27272727272727,0.0,0.0,9.375,32,0,0,0,0,0,3,0,0,32,0,0,3,10.0,3.0,10.0,-4.0,0.0,3.0,-0.19,0.0,27.27,0.0,0.0,9.38,6.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,-21.08,-4.28,-0.2,-1.67,0.47,-3.84,0.09,0.0,3.21,0.0,-0.06,0.82,-2.98,0.0,-0.02,0.01,-0.16,-0.02,-0.18,-0.06,-0.01,-2.98,0.02,-0.01,-0.18
66,"Peter Nygard, one of Canada's wealthiest businessmen and clothing manufacturers, is the target of a police investigation in the Bahamas involving allegations of sexual assault by four women, CBC's The Fifth Estate has learned.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,193,34,4,16,2,34.0,5.676470588235294,0,25.0,0.0,0.0,5.88235294117647,29,0,0,0,2,0,0,0,0,29,0,0,0,138.0,18.0,0.0,12.0,0.0,18.0,2.24,0.0,25.0,0.0,0.0,5.88,16.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,16.0,0.0,0.0,-1.0,-20.59,-4.22,-0.22,-1.61,0.47,-3.7,0.09,0.0,3.38,0.0,-0.08,0.84,-2.93,0.0,-0.02,0.01,-0.14,-0.02,-0.19,-0.06,-0.01,-2.93,0.02,-0.01,-0.19
67,Former FBI Deputy Director Andrew McCabe was a frequent target of President Donald Trump's attacks.,"Michael Bloomberg apologized for the first time on the campaign trail Thursday for the New York Police Department's ""stop and frisk"" policing tactic, which he repeatedly defended while serving as mayor of New York. The apology followed audio from 2015 surfaci…",1.0,85,15,1,11,2,15.0,5.666666666666667,0,100.0,0.0,0.0,6.666666666666667,15,0,0,0,0,0,0,0,0,15,0,0,0,-135.0,-26.0,-4.0,-9.0,0.0,-5.5,0.3,0.0,100.0,0.0,0.0,6.67,-19.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-19.0,0.0,0.0,-1.0,-21.71,-4.45,-0.29,-1.62,0.46,-3.85,0.1,0.0,4.65,0.0,-0.1,0.86,-3.09,0.0,-0.02,0.01,-0.15,-0.02,-0.2,-0.06,-0.01,-3.09,0.02,-0.01,-0.2
68,"The rebuke on Twitter marks the president's first response to Barr's extraordinary interview with ABC News on Thursday, in which the attorney general said Trump's tweets ""make it impossible for me to do my job.""","Federal Judge Amy Berman Jackson swiftly and scathingly told President Donald Trump's long-time friend Roger Stone there's no legal reason he should be able to remove her from his criminal case, two days after he accused her of bias because she said jurors wh…",1.0,177,35,4,14,2,18.0,5.057142857142857,0,0.0,0.0,2.857142857142857,5.714285714285714,29,0,0,1,0,0,1,0,0,29,2,0,1,-40.0,-9.0,-4.0,-2.0,1.0,-26.0,0.13,0.0,-12.5,0.0,2.86,-3.38,-11.0,0.0,-2.0,1.0,-1.0,0.0,-7.0,0.0,0.0,-11.0,2.0,0.0,-7.0,-21.47,-4.38,-0.3,-1.59,0.46,-3.94,0.09,0.0,4.43,0.0,-0.07,0.88,-3.05,0.0,-0.02,0.02,-0.16,-0.02,-0.2,-0.06,-0.01,-3.05,0.05,-0.01,-0.2
69,Giuliani's shadow foreign policy efforts in Ukraine became a central feature of House Democrats' impeachment case against Trump.,Lawmakers will take a historic vote on Wednesday when the House of Representatives takes up legislation to make lynching a federal crime.,1.0,111,18,1,9,2,18.0,6.166666666666667,0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-5.0,-4.0,-4.0,2.0,0.0,-4.0,0.89,0.0,0.0,0.0,0.0,-4.55,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-22.17,-4.56,-0.36,-1.63,0.45,-4.04,0.1,0.0,4.22,0.0,-0.09,0.81,-3.16,0.0,-0.02,0.02,-0.16,-0.02,-0.21,-0.06,-0.01,-3.16,0.05,-0.01,-0.21
70,Bernie Madoff orchestrated the biggest Ponzi scheme in history. He says he is dying and is now seeking early release from a 150-year prison sentence.,"Trump made a series of false and misleading claims about Stone, special counsel Robert Mueller and a federal judge in tweets and public remarks Tuesday and Wednesday.",1.0,125,25,6,7,3,12.5,5.0,0,33.33333333333333,0.0,0.0,8.0,23,0,0,0,0,0,1,0,0,23,0,0,1,-15.0,-2.0,5.0,-5.0,1.0,-14.5,-0.19,0.0,33.33,0.0,0.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,-22.66,-4.63,-0.35,-1.7,0.46,-4.21,0.1,0.0,4.49,0.0,-0.11,0.85,-3.19,0.0,-0.02,0.02,-0.17,-0.02,-0.21,-0.06,-0.01,-3.19,0.04,-0.01,-0.21
71,Author and activist Desmond Cole spoke with CBC's Information Morning after the launch of his new book in Halifax.,"Since pardons are something of a topic du jour, Mr. President, I have a simple request. I'm fairly certain you've heard of former NFL star quarterback Michael Vick, writes James A. Gagliano.",1.0,96,19,1,9,2,19.0,5.052631578947368,0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,1,0,0,19,0,0,1,-63.0,-13.0,-5.0,-7.0,-3.0,11.0,0.08,0.0,-16.67,0.0,-3.12,0.0,-9.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-9.0,-1.0,0.0,1.0,-23.54,-4.78,-0.41,-1.73,0.45,-4.28,0.09,0.0,4.28,0.0,-0.13,0.79,-3.28,0.0,-0.02,0.02,-0.18,-0.02,-0.2,-0.06,-0.01,-3.28,0.04,-0.01,-0.2
72,Controversy over Hillary Clinton's use of a private email server as secretary of state may have helped doom her 2016 race for the White House against Donald Trump.,"For decades, many of the biggest names in tech have leaned on a little-known law to avoid being held responsible for some of the most controversial content on their platforms. The companies have invoked this federal law, known as Section 230 of the Communicat…",1.0,136,28,4,13,2,28.0,4.857142857142857,0,0.0,0.0,3.571428571428571,3.571428571428571,26,0,0,0,1,0,2,0,0,26,0,0,2,-81.0,-16.0,-4.0,3.0,0.0,6.0,-0.07,0.0,0.0,0.0,3.57,-0.97,-8.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-23.84,-4.81,-0.42,-1.72,0.45,-4.23,0.09,0.0,4.08,0.0,-0.1,0.77,-3.28,0.0,-0.02,0.02,-0.17,-0.02,-0.19,-0.06,-0.01,-3.28,0.04,-0.01,-0.19
73,"Roger Stone, an ally of President Donald Trump, was convicted in November of charges related to claims by special counsel Robert Mueller that he misled Congress about his contacts with the document disclosure group WikiLeaks.","President Donald Trump on Tuesday picked a handful of corrupt former officials and corrupt wealthy influence peddlers and granted them clemency, just days after his administration's latest controversy: accusations that he was tipping the scales of justice in …",1.0,191,35,4,18,2,35.0,5.457142857142857,0,25.0,0.0,0.0,0.0,33,0,0,0,0,0,2,0,0,33,0,0,2,-31.0,-4.0,-1.0,2.0,1.0,-4.0,-0.24,0.0,5.0,0.0,-2.56,-10.26,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-23.4,-4.74,-0.44,-1.63,0.44,-4.09,0.09,0.0,4.23,0.0,-0.11,0.71,-3.17,0.0,-0.02,0.02,-0.18,-0.02,-0.17,-0.06,-0.01,-3.17,0.04,-0.01,-0.17
74,A Halifax lawyer says it's time Nova Scotia's workplace safety law explicitly addresses sexual harassment so that complaints can be dealt with sooner by an independent investigator who's trained to deal with them.,"James Gagliano writes that recent attacks on police in New York that left multiple cops injured add to a growing number of recent attacks against police, and that politicians on both sides of the aisle need to avoid rhetoric that inflames tensions between inn…",1.0,181,33,9,12,2,33.0,5.484848484848484,0,11.11111111111111,0.0,0.0,6.0606060606060606,31,0,1,0,0,0,0,0,0,31,0,0,0,-36.0,-11.0,1.0,-4.0,1.0,-11.0,0.55,0.0,11.11,0.0,0.0,-0.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-23.1,-4.7,-0.38,-1.63,0.44,-3.98,0.09,0.0,4.18,0.0,-0.13,0.72,-3.1,0.0,-0.01,0.01,-0.18,-0.02,-0.18,-0.06,-0.01,-3.1,0.04,-0.01,-0.18
75,"Calling out a friend's harmful behaviour at a bar might be hard, but it's key to addressing sexual violence, says the creator of a new bystander training program.","President Donald Trump spent part of the past year preparing to run against Joe Biden, aiming to brand his candidacy with unfounded allegations of corruption. Now he may  face another and perhaps more formidable opponent unless Biden can save his campaign.",1.0,135,28,6,8,2,28.0,4.821428571428571,0,16.666666666666664,0.0,0.0,7.142857142857142,25,0,0,0,0,0,0,0,0,25,0,0,0,-80.0,-13.0,-2.0,-6.0,-1.0,7.5,-0.42,0.0,16.67,0.0,-2.44,-2.61,-11.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-11.0,0.0,0.0,-3.0,-23.41,-4.73,-0.37,-1.68,0.44,-3.93,0.08,0.0,4.21,0.0,-0.15,0.76,-3.11,0.0,-0.01,0.01,-0.19,-0.02,-0.19,-0.06,-0.01,-3.11,0.04,-0.01,-0.19
76,Privacy advocates are calling on all levels of government to create specific regulations around police use of facial recognition technology.,"Democratic presidential candidates are zeroing in on Michael Bloomberg, criticizing the former New York mayor as he rises in the polls.",1.0,121,20,3,9,2,20.0,6.05,0,33.33333333333333,0.0,5.0,0.0,18,0,0,1,0,0,0,0,0,18,0,0,0,6.0,-1.0,-1.0,2.0,0.0,-1.0,0.57,0.0,8.33,0.0,5.0,-4.76,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-23.89,-4.85,-0.4,-1.71,0.43,-3.99,0.09,0.0,4.46,0.0,-0.1,0.69,-3.21,0.0,-0.01,0.02,-0.2,-0.02,-0.2,-0.06,-0.01,-3.21,0.04,-0.01,-0.2
77,"""I think it's time [for Trump] to stop the tweeting about Department of Justice criminal cases,"" Barr told ABC News Chief Justice Correspondent Pierre Thomas.","The Trump campaign on Wednesday announced it is rolling out ""Black Voices for Trump"" community centers to engage black voters ahead of the 2020 election in an effort to capitalize on a chaotic Democratic primary and gain momentum with a group that was once mo…",1.0,134,25,5,15,2,25.0,5.36,0,0.0,0.0,0.0,4.0,23,0,0,0,0,0,0,0,0,23,0,0,0,-82.0,-20.0,-1.0,0.0,1.0,-20.0,0.56,0.0,-33.33,0.0,-2.22,1.78,-16.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-16.0,0.0,0.0,-1.0,-24.2,-4.92,-0.4,-1.67,0.43,-3.99,0.09,0.0,4.27,0.0,-0.12,0.69,-3.24,0.0,-0.01,0.02,-0.2,-0.02,-0.21,-0.06,-0.01,-3.24,0.04,-0.01,-0.21
78,The Justice Department says pharmaceutical company Sandoz will pay a $195 million penalty to resolve criminal charges of conspiring to fix prices and rig bids for generic drugs.,"The 2020 contenders meet on stage on Tuesday with one final chance to halt the momentum of Vermont Sen. Bernie Sanders, days before the South Carolina primary and exactly one week before voters go to the polls in Super Tuesday states.",1.0,150,28,6,10,2,28.0,5.357142857142857,0,0.0,0.0,0.0,7.142857142857142,26,0,0,0,2,0,0,0,0,26,0,0,0,-44.0,-13.0,3.0,-9.0,-1.0,7.5,0.63,0.0,0.0,0.0,0.0,7.14,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-24.3,-4.94,-0.39,-1.7,0.42,-3.94,0.09,0.0,4.08,0.0,-0.13,0.72,-3.24,0.0,-0.01,0.02,-0.18,-0.02,-0.22,-0.06,-0.01,-3.24,0.04,-0.01,-0.22
79,"U.S. Attorney General William Barr is considering resigning over President Donald Trump's tweets about Justice Department investigations, a source familiar with the situation told Reuters. The department said he was not leaving.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,197,32,7,16,5,8.25,6.15625,0,28.57142857142857,0.0,0.0,0.0,32,0,0,0,0,0,1,0,0,32,0,0,1,142.0,16.0,3.0,12.0,3.0,-7.75,2.72,0.0,28.57,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19.0,0.0,0.0,0.0,-23.8,-4.91,-0.36,-1.64,0.46,-4.15,0.1,0.0,4.26,0.0,-0.15,0.66,-3.16,0.0,-0.01,0.02,-0.19,-0.02,-0.22,-0.06,-0.01,-3.16,0.04,-0.01,-0.22
80,Attorney General William Barr already is under fire for changing a sentencing recommendation for President Donald Trump's friend Roger Stone.,Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,122,20,2,12,2,20.0,6.1,0,50.0,0.0,5.0,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,67.0,4.0,-2.0,8.0,0.0,4.0,2.66,0.0,50.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,5.0,0.0,0.0,-1.0,-24.25,-5.03,-0.4,-1.64,0.45,-4.2,0.11,0.0,4.7,0.0,-0.1,0.6,-3.25,0.0,-0.01,0.02,-0.19,-0.02,-0.23,-0.06,-0.01,-3.25,0.04,-0.01,-0.23
81,"President Donald Trump has criticized the case against Republican operative Roger Stone, who lied to Congress about his contacts with Trump's campaign related to WikiLeaks.",One woman testified that Harvey Weinstein used his hands to sexually assault her as employees sat nearby.,1.0,148,25,4,12,2,25.0,5.92,0,0.0,0.0,0.0,8.0,23,0,0,0,0,0,1,0,0,23,0,0,1,59.0,8.0,0.0,7.0,0.0,8.0,0.68,0.0,0.0,0.0,0.0,2.12,6.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,6.0,0.0,0.0,-2.0,-24.36,-5.09,-0.42,-1.64,0.45,-4.19,0.12,0.0,4.51,0.0,-0.12,0.64,-3.28,0.0,-0.01,0.02,-0.2,-0.02,-0.22,-0.06,-0.01,-3.28,0.04,-0.01,-0.22
82,"In the seven days since the Republican-led Senate acquitted Trump, the president has ramped up attacks on his perceived political enemies, dismissed staffers who testified against him and weighed in on the trial of his longtime friend and advisor Roger Stone.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,219,41,6,12,2,41.0,5.341463414634147,0,0.0,0.0,0.0,4.878048780487805,31,0,0,0,1,0,3,0,0,31,0,0,3,3.0,3.0,0.0,-3.0,0.0,3.0,-0.34,0.0,0.0,0.0,0.0,-0.39,-2.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,-23.62,-4.95,-0.4,-1.63,0.44,-3.99,0.12,0.0,4.34,0.0,-0.13,0.65,-3.21,0.0,-0.01,0.02,-0.19,-0.02,-0.19,-0.06,-0.01,-3.21,0.04,-0.01,-0.19
83,"The venerable non-profit is following the lead of the scandal-wracked Roman Catholic Church, NBC News reports.","For all the talk about Democrats trying to figure out whether to nominate a ""radical"" candidate or a ""moderate"" one, it's in fact the GOP that has already made its choice to veer so far from the center of American politics, writes Julian Zelizer.",1.0,95,16,2,7,2,16.0,5.9375,0,50.0,0.0,6.25,0.0,14,0,0,0,0,0,0,0,0,14,0,0,0,-108.0,-28.0,-6.0,-2.0,0.0,-28.0,1.32,0.0,50.0,0.0,6.25,-2.27,-22.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-22.0,0.0,0.0,-1.0,-24.37,-5.11,-0.44,-1.69,0.44,-4.1,0.13,0.0,4.76,0.0,-0.07,0.59,-3.35,0.0,-0.01,0.01,-0.2,-0.02,-0.2,-0.06,-0.01,-3.35,0.04,-0.01,-0.2
84,"U.S. stock futures point to a higher open this morning, after a late Thursday slide that sent the major averages to a lower close.","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",1.0,107,24,1,9,4,8.333333333333334,4.458333333333333,0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,19,0,0,0,-98.0,-20.0,-1.0,-10.0,2.0,-35.67,-0.2,0.0,0.0,0.0,0.0,-2.27,-12.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-24.97,-5.18,-0.49,-1.72,0.46,-4.29,0.12,0.0,4.58,0.0,-0.09,0.54,-3.43,0.0,-0.01,0.01,-0.2,-0.02,-0.21,-0.06,-0.01,-3.43,0.04,-0.01,-0.21
85,A Fredericton man who describes himself as a social activist is going to jail for what a senior judge says is practising law without a licence.,"Trump just granted clemency to 11 people. Here's a look at each. CNN Trump commutes Blagojevich's sentence and grants clemency to 10 others CNN Trump Grants Clemency to Blagojevich, Milken and Kerik The New York Times Column: Blagojevich commutation shows Tru…",1.0,118,26,7,6,2,26.0,4.538461538461538,0,28.57142857142857,0.0,0.0,0.0,21,0,0,0,0,0,0,1,0,21,0,0,0,-102.0,-15.0,3.0,-19.0,-1.0,12.33,-0.83,0.0,28.57,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,-25.42,-5.22,-0.47,-1.79,0.45,-4.27,0.11,0.0,4.74,0.0,-0.11,0.48,-3.48,0.0,-0.01,0.01,-0.21,-0.02,-0.22,-0.05,-0.01,-3.48,0.03,-0.01,-0.22
0,"The new coronavirus spreads quickly in closed spaces, so it’s likely to have a big impact on people in jails and prisons. These facilities struggle to deal with infectious disease outbreaks, and often only offer substandard health care.","The Department of Justice is dropping its criminal investigation involving former FBI Deputy Director Andrew McCabe without bringing charges, it announced on Friday.",0.0,199,38,5,12,3,19.0,5.2368421052631575,0,0.0,0.0,0.0,5.263157894736842,32,0,1,0,0,0,0,0,0,32,0,0,0,56.0,15.0,0.0,2.0,1.0,-4.0,-0.98,0.0,-20.0,0.0,0.0,0.92,9.0,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,9.0,0.0,0.0,-2.0,17.2,3.31,-0.48,-1.44,1.09,-9.57,-0.01,0.0,-10.29,0.0,-1.4,1.28,3.24,0.0,0.95,-0.09,-0.66,-0.02,-0.95,-0.06,-0.01,3.24,-0.01,-0.01,-0.95
1,Stunning reversal in Roger Stone case CBS News All 4 federal prosecutors quit Stone case after DOJ overrules prosecutors on sentencing request CNN Harris asks Graham to bring in Barr over Stone sentencing POLITICO All 4 federal prosecutors quit Roger Stone ca…,Former Deputy FBI Director Andrew McCabe reacts after the Justice Department announced it was dropping its criminal probe over his involvement in the authorization of a 2016 leak to a then-Wall Street Journal reporter about a conversation he had endorsing the…,0.0,219,42,8,23,1,42.0,5.214285714285714,0,0.0,0.0,0.0,0.0,19,0,0,0,2,0,0,0,0,19,0,0,0,-1.0,1.0,2.0,6.0,0.0,1.0,-0.15,0.0,-16.67,0.0,-2.44,-4.88,-17.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,-17.0,0.0,0.0,-4.0,27.2,5.31,1.02,4.06,0.09,1.93,-0.02,0.0,-10.29,0.0,-1.4,-1.35,-3.26,0.0,0.45,-0.09,0.34,-0.02,-0.95,-0.06,-0.01,-3.26,-0.01,-0.01,-0.95
